text,label,,,,,,
Kenapa?,ham,,,,,,
"Haha! Nah, tidak terlalu buruk, terima kasih. Senang sudah pulang tapi ini cukup membuat sadar akan kenyataan. Bagaimana hari kamu? Apakah kamu sudah melakukan sesuatu dengan situs web?",ham,,,,,,
Oke...,ham,,,,,,
Saya pulang untuk makan malam.,ham,,,,,,
Saya tidak mengerti pesan yang Anda kirim. Bisakah Anda menjelaskan atau memberikan konteks lebih lanjut?,ham,,,,,,
"RING TONE GRATIS hanya dengan mengirimkan pesan ""POLYS"" ke 87131. Kemudian setiap minggunya dapatkan nada dering baru. Hanya untuk usia 16 tahun keatas. Biaya £1.50/minggu.",spam,,,,,,
Unni terima kasih sayang atas isi ulangnya...Rakhesh,ham,,,,,,
"Saya tahu bahwa saya kekurangan banyak detail dalam dramastorm ini, tetapi sebagian besar saya tidak khawatir tentang hal itu.",ham,,,,,,
Haha... Mereka tidak bisa apa... Paling-paling besok kalah tanpa main... haha jadi bagaimana?,ham,,,,,,
"Hai! Senang mendengar kamu sudah sembuh. Aku dengar kamu membeli kamera digital, bagus kah? Kami berangkat jam 9 malam. Selamat tahun baru, sampai jumpa dalam beberapa minggu!",ham,,,,,,
Tidak mungkin saya akan kembali ke sana!,ham,,,,,,
"PENTING! Nomor ponsel Anda 077xxx MENANG hadiah Bonus Penelepon senilai £2,000 pada 02/06/03! Ini adalah percobaan kedua untuk menghubungi ANDA! Segera hubungi 09066362206! KOTAK97N7QP, 150ppm",spam,,,,,,
Saya akan memanggil Anda Bapak. Di pertemuan.,ham,,,,,,
"Itu yang membuatku senang mendengarnya :V Sampai jumpa seminggu depan, ya",ham,,,,,,
"Maaf ya, sangat sangat maaf saya terhalang oleh prasad.",ham,,,,,,
Tiwary ke rcb. Pertempuran antara Bangalore dan Kochi.,ham,,,,,,
Syukurlah mereka sudah di tempat tidur!,ham,,,,,,
"Tidak, saya tidak memiliki kanker. Ibu membuat masalah besar dari pemeriksaan rutin yang disebut pap smear.",ham,,,,,,
Saya berada di perguruan tinggi seni Gobi.,ham,,,,,,
Mengapa dia ingin berbicara dengan saya,ham,,,,,,
Pandy bergabung dengan teknologi 4w hari ini. Dia mendapatkan pekerjaan.,ham,,,,,,
"Anda dijamin mendapatkan ponsel Nokia terbaru, pemutar MP3 iPod 40GB, atau hadiah senilai £500! Kirmkan kata: KUMPULKAN ke No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam,,,,,,
Mereka bisa mencoba! Mereka bahkan bisa tersesat. Hi hi,ham,,,,,,
Hai! Kamu baru saja berbicara dengan MANEESHA V. Kami ingin tahu apakah kamu puas dengan pengalaman tersebut. Balas Toll Free dengan Ya atau Tidak.,ham,,,,,,
Teman-temanku dulu biasa memanggil sama.,ham,,,,,,
"Maaf, saya akan menelepon nanti",ham,,,,,,
"Em, olowoyey@usc.edu. Selamat menikmati waktu di Argentina. Jangan sedih tentang sekretaris, segala sesuatu adalah berkah.",ham,,,,,,
Ini adalah pesan teks... tacis! Hahaha!,ham,,,,,,
"Hai, bisakah saya mendapatkan pinjaman sebesar  &lt;#&gt;  dolar dari Anda? Saya akan mengembalikannya pada pertengahan Februari. Terima kasih.",ham,,,,,,
"Mungkin kamu ingin menarik lebih banyak uang sebagai jaga-jaga dan berencana untuk tidak menghabiskannya jika memungkinkan, saya tidak terlalu percaya pada pengelolaan uang dari derek dan taylor.",ham,,,,,,
Apakah kamu suka bergoyang di lantai dansa?,ham,,,,,,
"Beritahu saya melalui pesan ketika Anda selesai, jangan menelepon, ponsel saya sedang bermasalah.",ham,,,,,,
Tidak perlu obat lagi.,ham,,,,,,
Maaf ya:)saya sudah memikirkan untuk menelepon Anda beberapa kali:)sedikit sibuk. saya akan menelepon Anda saat tengah hari..,ham,,,,,,
Ini adalah sindiran...bukan kepingan.,ham,,,,,,
Bagus! Aku harus pergi sekarang jadi Nanti aku cerita!,ham,,,,,,
Mau coba lagi dengan kadeem? :V,ham,,,,,,
Saya sedang berada di sana dalam hari ke-#,ham,,,,,,
"Belum, chikku..bagaimana denganmu?",ham,,,,,,
Baiklah...,ham,,,,,,
Mau makan siang hari ini akhirnya?,ham,,,,,,
Apakah kamu tahu kapan ayah akan kembali?,ham,,,,,,
"Halo sayang, bagaimana kabarmu hari ini? Saya ingin ngobrol, mengapa tidak kamu ceritakan seperti apa penampilanmu dan apa yang membuatmu terlihat menarik?",spam,,,,,,
GRATIS 8007 selama 1 minggu pertama! Nada dering Nokia No1 setiap minggu untuk ponsel Anda cukup kirim pesan NOKIA ke 8007. Mulailah berkirim pesan dan beritahu teman-teman Anda di www.getzed.co.uk POBox 36504 W4 5WQ tarif normal 150p/nada dering 16+,spam,,,,,,
Dia tetap menjadi seorang pria di antara para pria,ham,,,,,,
Apakah kamu akan bertemu dengan si Kakek malam besok?,ham,,,,,,
"Hari ini adalah hari yang menyenangkan dan, mengejutkan, saya bersikap bijaksana, pulang ke rumah lebih awal dan sekarang merasa baik. Ataukah saya hanya membosankan?! Kapan kisah Anda, saya tidak bisa mengingatnya.",ham,,,,,,
"Kenapa, kamu hanya terlihat bagus saja :-)..",ham,,,,,,
"Mau berhubungan malam ini? Ingin lokasi Dogging yang nyata dikirim langsung ke ponsel Anda? Bergabunglah dengan Jaringan Dogging terbesar di Inggris. Kirim PARK ke 69696 sekarang! Malam. ec2a. 3lp £1,50/pesan",spam,,,,,,
Kami mencoba menghubungi Anda mengenai respon Anda terhadap penawaran kami untuk ponsel Nokia baru dan kamera video. Balas atau hubungi 08000930705 untuk pengiriman.,spam,,,,,,
Ya. Mereka sudah membalas email saya. Saya akan pergi ke kantor manajemen nanti. Saya juga akan pergi ke bank nanti atau pada hari Rabu.,ham,,,,,,
"Keren, saya akan datang sekitar jam &lt;#&gt; ya.",ham,,,,,,
"Pesan sangat bagus, timingnya pas.",ham,,,,,,
"Selamat siang, kekasihku ... Bagaimana perasaanmu hari ini? Lebih baik, semoga ya? Apakah kau menjadi anak baikku? Apakah kau adalah budak yang patuh? Apakah kau memuaskan Ratumu?",ham,,,,,,
Aku setinggi 6 kaki. Kita pasti akan menjadi kombinasi yang baik!,ham,,,,,,
Aku sakit !! Aku butuh !! Aku ingin kamu !! *mengerucutkan bibir* *menendang kaki* Di mana kamu ?! *mengerucutkan bibir* *menendang kaki* Aku ingin budakku !! Aku ingin dia sekarang !!,ham,,,,,,
Saya sedang dalam perjalanan kereta kembali dari Northampton jadi saya takut tidak bisa!,ham,,,,,,
Di mana di Abidjan kamu sedang bertugas? Apakah kamu tinggal bersama ayah atau sendirian?,ham,,,,,,
Sedang bermain game 9 doors dan balapan di ponsel haha,ham,,,,,,
"Nada Baru minggu ini mencakup: 1) McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. Untuk memesan, ikuti petunjuk di pesan berikutnya",spam,,,,,,
"Kasus Terpecahkan: Seorang pria ditemukan terbunuh pada pukul &lt;DECIMAL&gt;. &lt;#&gt;  siang. 1, Istrinya menelepon polisi. 2, Polisi mewawancarai semua orang. 3, Istri: Pak, saya sedang tidur saat pembunuhan terjadi. 4. Koki: Saya sedang memasak. 5. Tukang kebun: Saya sedang memetik sayuran. 6. PRT: Saya pergi ke kantor pos. 7. Anak-anak: Kami pergi bermain. 8. Tetangga: Kami pergi ke sebuah pernikahan. Polisi segera menangkap sang pembunuh. Siapa dia? Balas dengan alasan, jika Anda cerdas.",ham,,,,,,
Saya sedang di atas bus menuju rumah...,ham,,,,,,
Saya mendapat telepon dari nomor telepon rumah. . . Saya diminta datang ke Anna Nagar . . . Saya akan pergi di sore hari,ham,,,,,,
Saya baik-baik saja. Mengejar impian. Ada kabar baik? Apa yang akan kamu lakukan selanjutnya?,ham,,,,,,
Iyap... Aku sudah memesan slot untuk akhir pekanku...,ham,,,,,,
URGEN! Kami mencoba menghubungi Anda. Hasil undian hari ini menunjukkan bahwa Anda telah memenangkan hadiah £800 DIJAMIN. Hubungi 09050003091 dari telepon rumah. Klaim C52. Berlaku hanya 12 jam.,spam,,,,,,
Ada banyak model... ada juga Sony Ericsson... &lt;#&gt;... kelihatannya bagus tapi saya lupa nomor modelnya.,ham,,,,,,
Baiklah,ham,,,,,,
"Ya, saya tahu lagu-lagu yang cheesy dari frosty the snowman :)",ham,,,,,,
"Ya, baiklah, Vikky akan chat dalam waktu 5 menit dan aku akan membalas pesanmu.",ham,,,,,,
Pecinta olahraga - dapatkan berita olahraga terbaru langsung ke ponsel Anda 1 minggu GRATIS PLUS nada dering GRATIS. Ketik SPORT ON ke 8007 www.getzed.co.uk 0870141701216+ harga normal 4 pesan teks/120pulis.,spam,,,,,,
"Hai, besok ketemu di Bugis jam 9.30 ya?",ham,,,,,,
"Penting! Kami memiliki 800 tiket pesawat GRATIS ke Eropa untuk dibagikan, hubungi sebelum 10 September & ajak teman Anda GRATIS. Hubungi sekarang untuk klaim di 09050000555. BA128NNFWFLY150ppm.",spam,,,,,,
Semua kaus baru yang bagus-bagus ini dan satu-satunya tempat di mana saya bisa memakainya adalah tema nudis ;_; kamu ikut juga?,ham,,,,,,
Hai sayang! Bagaimana keluar hari itu? Tidak ada kabar darimu pagi ini di YM ... :-( ... Aku sedang memikirkan kamu,ham,,,,,,
"Dan setiap kali kamu dan saya bertemu, kita masih bisa bertemu juga.",ham,,,,,,
"Nggak, tapi sekarang aku pulang dulu, terus pergi pompa bensin ya... Sepertinya akan hujan sebentar lagi...",ham,,,,,,
Apakah Anda dapat menggunakan perangko asing untuk apa pun yang Anda kirimkan?,ham,,,,,,
DARI 88066 HILANG ¬£12 BANTUAN,spam,,,,,,
Oh sayang di rumah. Mengapa kamu tidak memiliki foto baru di Facebook?,ham,,,,,,
"Hari ke-14 Februari adalah hari ""AKU CINTA KAMU"". Kirimkan ini kepada semua ""SAHABAT YANG BERHARGA""mu, bahkan untukku. Jika 3 balasan datang, kamu akan menikahi orang yang kamu cintai! Jika kamu mengabaikan ini, kamu akan kehilangan cintamu selamanya.",ham,,,,,,
"Halo, maaf tidak ada sinyal. Saya belum melihat atau mendengar apapun darinya, yang memang sudah tidak lazim! Saya akan segera mencari tahu dan meminta dia menyelesaikannya! Peluk dan cium.",ham,,,,,,
"Otw kembali ke Tampa dari West Palm, apakah kamu mendengar apa yang terjadi?",ham,,,,,,
Yup sudah tidak ada lagi... Terima kasih sudah mencetak dan menyerahkannya.,ham,,,,,,
"Pesan Gratis: Ingin menggoda? Balas dengan DATE sekarang & bergabung dengan layanan kencan seluler tercepat di Inggris. Pesan yang diterima hanya 25p untuk keluar, kirim stop ke 83021. Balas DATE sekarang!",spam,,,,,,
Apa yang saya maksud adalah apakah mereka mengusir Anda setelah acara selesai atau dijelaskan bahwa Anda dapat menonton sebanyak film yang Anda inginkan.,ham,,,,,,
Sekarang saya hanya minum tablet. Reaksinya hanya pagi hari.,ham,,,,,,
Penawaran Baru Hebat - DOUBLE Menit & DOUBLE Sms pada tarif Orange terbaik DAN dapatkan ponsel kamera terbaru GRATIS! Hubungi MobileUpd8 gratis di 08000839402 SEKARANG! atau berhenti mengirim pesan T&Cs,spam,,,,,,
"Yah, saya adalah pengemudi desainasi (DD) yang setia.",ham,,,,,,
Maaf saya pergi ke toko.,ham,,,,,,
Semoga Anda menikmati konten baru Anda. Ketik stop ke 61610 untuk berhenti berlangganan. Bantuan: 08712400602450d Disediakan oleh tones2you.co.uk,spam,,,,,,
"Ketika orang yang kamu cintai marah padamu, jangan seriusin.. Karena marah adalah cara yang paling kekanakan dan tulus untuk menunjukkan kasih sayang, perhatian, dan cinta yang mendalam!.. kettoda manda... Semoga harimu menyenangkan, ya.",ham,,,,,,
"Hai, apakah kamu masih ingin pergi ber-yogasana? Karena jika kita berakhir di bioskop, kita bisa mandi dan melakukan mandi uap.",ham,,,,,,
"Tidak, aku bukan yang mengemudi... Aku tidak pernah mengembangkan foto-foto itu...",ham,,,,,,
Aku sedang memikirkan untuk pergi ke reg untuk praktik pelajaran.. Membatalkan kelas advance.. Haha jam berapa kamu akan pergi?,ham,,,,,,
Keren. Panjangnya saya &lt;#&gt; inci. Semoga Anda menyukai yang besar!,ham,,,,,,
"Pembantu rumah adalah pembunuh, karena pria itu dibunuh pada tanggal &lt;#&gt; Januari. Karena libur umum, semua lembaga pemerintah tutup, termasuk kantor pos. Paham?",ham,,,,,,
Okie.. Terima kasih..,ham,,,,,,
"18 hari menuju pesta sepakbola Euro2004! Anda akan terus mendapat informasi terkini tentang berita dan hasil pertandingan setiap harinya. Untuk berhenti langganan, kirim GET EURO STOP ke 83222.",spam,,,,,,
Ke mana mau beli? Beli saja saat kita sampai sana.,ham,,,,,,
Oke deh...,ham,,,,,,
Saya bekerja di bagian dukungan teknis dalam proses suara :),ham,,,,,,
Hanya lebih dari seminggu sejak kita putus dan otak kita sudah menjadi bubur!,ham,,,,,,
"Tunde, apa kabarmu. Aku hanya mengucapkan selamat hari yang baik untukmu. Abiola.",ham,,,,,,
Tidak... C √º kemudian...,ham,,,,,,
Tidak. Tapi kami akan melakukan misi medis ke Nigeria,ham,,,,,,
"Tidak, saya tidak memiliki film apa pun di laptop saya.",ham,,,,,,
Apa kabar. Ngga mau tidur?,ham,,,,,,
Tolong hubungi 09066612661 dari telepon rumah segera. Hadiah berupa uang tunai £5000 atau liburan mewah 4* ke Kepulauan Canary menunggu untuk diambil. Syarat & Ketentuan silakan kirim amplop berisi SAE. 20M12AQ. Biaya panggilan 150ppm. Usia 16+ ‚Äú,spam,,,,,,
"Urgen! Tolong hubungi 09066612661 dari telepon rumah Anda, liburan gratis 4* Lux Costa Del Sol atau 1000 poundsterling CASH menunggu untuk diambil. ppm 150 SAE T&Cs James 28, EH74RR",spam,,,,,,
"Maaf, saya tidak mengerti pesan Anda. Bisakah menjelaskan lebih detail atau memberikan informasi lebih lanjut?",ham,,,,,,
Aku merasa ngantuk. Hari ini aku akan mendapatkannya.,ham,,,,,,
Bagaimana berani kamu bodoh. Aku tidak akan memberitahumu apa pun. Mulai sekarang aku tidak akan bicara denganmu.,ham,,,,,,
Apakah kamu tahu apakah Ben akan pergi?,ham,,,,,,
Bisakah aku bertemu pada siang ini untuk rapat MAG?,ham,,,,,,
Saya maksud di tengah kiri atau kanan?,ham,,,,,,
Benarkah? Saya terkapar di sofa saya sambil berpelukan.,ham,,,,,,
"Hai Chachi, saya mencoba menelepon Anda sekarang namun tidak dapat menghubungi Anda. Tolong berikan saya missed call setelah Anda melihat pesan ini. Kanagu",ham,,,,,,
"Saya telah mengirimkan kepada Anda daftar harga, apakah Anda maksud dengan &lt;#&gt; gram?",ham,,,,,,
Apakah kamu sedang sangat sibuk ini,ham,,,,,,
Apa yang bisa saya bantu?,ham,,,,,,
Saya tidak mengenal kamu dan kamu tidak mengenal saya. Kirim KETIK ke 86688 sekarang dan mari temukan satu sama lain! Hanya 150p/Pesan diterima. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 tahun ke atas.,spam,,,,,,
"Saya sedang mencoba untuk menghubungi Anda tapi rumah ini penuh dengan anak-anak yang berteriak, jadi saya hampir putus asa! Aku mencintaimu",ham,,,,,,
Tetapi keluarga saya tidak merespons untuk apapun. Sekarang saya ada di kamar dan tidak pulang untuk diwali tapi tak seorang pun menelepon saya dan mengapa tidak datang. Hal itu membuat saya merasa seperti mati.,ham,,,,,,
"Tik tok, tik tok, tik tok... Sayang",ham,,,,,,
Apakah kamu akan ikut rapat hari ini?,ham,,,,,,
Berapa jumlah halaman yang Anda inginkan?,ham,,,,,,
Ya baru saja dipanggang bawang putih.,ham,,,,,,
"Kirim nomornya dan berikan balasan besok pagi untuk alasan mengapa Anda mengatakannya kepadanya seperti itu, oke.",ham,,,,,,
Kamu bilang sekarang tidak bisa. Tidak masalah. Kapan kamu bisa. Kabari aku ya.,ham,,,,,,
"Oke, tapi beritahu saya setengah jam sebelum kamu datang, aku perlu menyiapkan diri.",ham,,,,,,
"Mau main dengan komputer? Aduh, sudah kubilang kepadamu kan?",ham,,,,,,
"Duduk di sana? Baik, terima kasih...",ham,,,,,,
"Yang mana yang lebih buruk, seorang pria yang selalu ingin berpesta atau seorang pria yang mengajukan keluhan tentang tiga pengguna narkoba yang tinggal bersamanya?",ham,,,,,,
"Ok, makanan Cina sedang dalam perjalanan. Ketika aku gemuk, kamu akan membayar liposuction-ku.",ham,,,,,,
Kami sudah di luar.,ham,,,,,,
Selamat jalan. Hati-hati ya. Ingat ketika kamu pulang nanti kita harus memutuskan tentang Paskah.,ham,,,,,,
"Yow, kami sedang menonton film di Netflix.",ham,,,,,,
Pukul berapa. Aku akan keluar sampai kira-kira jam 3 atau lebih.,ham,,,,,,
"Bisakah saya? Saya kira beberapa akan bentrok... Sejujurnya, saya tidak keberatan... Sepertinya saya tidak kehilangan berat badan apa pun... Ya ampun...",ham,,,,,,
Saya rasa tidak ada yang salah antara kita,ham,,,,,,
Saya tidak yakin tentang menu malam. . . Saya hanya tahu tentang menu siang.,ham,,,,,,
Selamat ulang tahun ARR :) Saya berharap dia mendapatkan lebih banyak piala Oscar.,ham,,,,,,
"Tuhan, aku mencintaimu dan aku membutuhkanmu, sucikan hatiku dengan darah-Mu. Kirimkan pesan ini kepada sepuluh orang spesial dan kamu akan melihat keajaiban besok, lakukanlah, tolong, tolong lakukanlah...",ham,,,,,,
"Buka rebtel dengan firefox. Ketika telah dimuat, hanya perlu menambahkan tanda plus di tempat nama pengguna, dan itu akan menunjukkan dua nomor. Nomor yang lebih rendah adalah nomor saya. Setelah Anda memilih nomornya, pin akan ditampilkan, oke!",ham,,,,,,
dan mengambilnya dari berbagai titik,ham,,,,,,
"Wanita lokal yang sudah menikah mencari tindakan rahasia sekarang! 5 pertandingan nyata langsung ke ponsel Anda. Kirimkan MATCH ke 69969 Biaya pesan 150p Untuk berhenti, kirimkan pesan stop BCMSFWC1N3XX",spam,,,,,,
Wow sangat terkesan. Selamat berbelanja!,ham,,,,,,
Aku sedang dalam perjalanan menuju rumahmu.,ham,,,,,,
Burger King - Mau bermain sepak bola di stadion top? Beli 2 Burger King sebelum 1 September dan pilih ukuran Large atau Super dengan Coca-Cola dan jadilah pemenang.,spam,,,,,,
Tidak masalah. Kamu bisa ngobrol lagi nanti.,ham,,,,,,
Lalu bagaimana dengan adikmu?,ham,,,,,,
Masih di tempat pelanggan,ham,,,,,,
Bagaimana mungkin hanya dalam waktu singkat seorang anak yang takut gelap berubah menjadi seorang remaja yang ingin bergadang sepanjang malam?,spam,,,,,,
"Bro, kamu juga tahu bahasa Telugu? Itu bagus. Oke, selamat malam.",ham,,,,,,
Apakah kita akan makan di esplanade?,ham,,,,,,
Kirimkan saya ID dan kata sandi Anda,ham,,,,,,
Agak begitu. Saya membawanya ke bengkel. Bagian tengah knalpot perlu diganti. Saya telah memesan bagian tersebut dan akan membawa mobil ke bengkel besok pagi untuk diperbaiki.,ham,,,,,,
"Untuk kesempatan memenangkan £250 tunai setiap minggunya SMS: ACTION ke 80608. Syarat & Ketentuan www.movietrivia.tv layanan pelanggan 08712405022, 1x150p/minggu.",spam,,,,,,
Mungkin saya tidak akan datang...,ham,,,,,,
Lama setelah saya berhenti. Saya hanya masuk sekitar 5 menit sehari sekarang.,ham,,,,,,
"Kemungkinan besar disebut Mittelschmertz. Coba cari di Google. Jika tidak punya parasetamol, jangan khawatir, akan sembuh dengan sendirinya.",ham,,,,,,
"Nah, saat ini saya harus bangun dan cek penawaran Steam hari ini/ke kamar kecil, jadi beri tahu saya jika kapan kamu mau saya jemput.",ham,,,,,,
"Baru sampai, sampai jumpa dalam beberapa hari mendatang &lt;3",ham,,,,,,
"Maaf, saya tidak bisa mengidentifikasi insiden apa yang Anda maksud dari pesan singkat yang singkat itu. Bisakah Anda memberikan sedikit konteks tambahan?",ham,,,,,,
"Ya, dapatkan yang tidak terbatas.",ham,,,,,,
"Kemudian saya pikir itu harus cukup... Masih ada kesimpulan, halaman konten, dan referensi... Saya akan membuat halaman konten dan halaman sampul.",ham,,,,,,
"Maaf, saya lupa bahwa butuh waktu 3 tahun untuk mandi. Di mana kamu/sekarang bateraimu sudah habis?",ham,,,,,,
"Jika Anda sudah tahu apa yang ingin dibeli, beritahu kami kemudian tidak perlu datang lagi.",ham,,,,,,
"Saat kamu besar, Tuhan akan memberikan kesuksesan.",ham,,,,,,
Anda telah diberi hadiah £50 untuk bermain 4 Instant Cash. Hubungi 08715203028 untuk klaim. SETIAP Pemain ke-9 akan mendapat hadiah min £50-£500. Berhenti langganan 08718727870,spam,,,,,,
"...kami akan tinggal di sini selama seminggu tambahan, kembali pada hari Rabu depan. Bagaimana performa tim rugby kita akhir pekan ini? Sampaikan salam kepada dan , sampai jumpa segera.""",ham,,,,,,
Masih ada sedikit sisa jika kalian ingin malam ini,ham,,,,,,
Bukan dari kampus ini. Apakah kamu berada di perpustakaan?,ham,,,,,,
"Affidavit tersebut menyebutkan  &lt;#&gt;  E Twiggs St, divis G, ruang sidang  &lt;#&gt; , jam  &lt;WAKTU&gt;  pagi. Aku akan double check dan akan mengirimkan pesan ke kamu lagi besok.",ham,,,,,,
Bagaimana aku akan mencari tahu tentangmu sekarang? ;_;,ham,,,,,,
Beritahu teman-temanmu apa yang akan kamu lakukan di Hari Valentine @ &lt;URL&gt;,ham,,,,,,
"Jika saya sampai di sana sebelum Anda setelah sepuluh miliar panggilan dan pesan Anda, demi Tuhan menolong saya",ham,,,,,,
