LABEL,TEXT,URL,EMAIL,PHONE
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",No,No,No
ham,"I've got  &lt;#&gt; , any way I could pick up?",No,No,No
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,No,No,No
ham,"Could you not read me, my Love ? I answered you",No,No,No
ham,Ok how you dear. Did you call chechi,No,No,No
ham,Ok�lets wait..,No,No,No
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,No,No,No
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,No,No,No
Smishing,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,No,No,yes
ham,Yup n her fren lor. I'm meeting my fren at 730.,No,No,No
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,No,No,No
ham,... Are you in the pub?,No,No,No
ham,Yes..gauti and sehwag out of odi series.,No,No,No
ham,Hi..i got the money da:),No,No,No
ham,"Probably gonna be here for a while, see you later tonight &lt;)",No,No,No
ham,I.ll post her out l8r. In class,No,No,No
ham,She told to hr that he want posting in chennai:)because i'm working here:),No,No,No
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",No,No,No
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",No,No,No
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",No,No,No
Smishing,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7679046492 to claim",No,No,yes
ham,"U so lousy, run already come back then half dead... Hee...",No,No,No
ham,That's y we haf to combine n c how lor...,No,No,No
Smishing,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",No,No,yes
spam,"Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.",yes,No,yes
ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,yes,No,No
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,No,No,No
ham,Mom wants to know where you at,No,No,No
Smishing,"To cancel this order you should visit http/aetacms.com/.cas/auo.html/redirect-aopis.it�to review your details. if you need additional help, contact Apple Support.",yes,No,No
ham,I'm done...,No,No,No
ham,"I‘ll leave around four, ok?",No,No,No
ham,"Awesome, text me when you're restocked",No,No,No
Smishing,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",No,No,yes
ham,I not free today i haf 2 pick my parents up tonite...,No,No,No
ham,Well obviously not because all the people in my cool college life went home ;_;,No,No,No
ham,Ya but it cant display internal subs so i gotta extract them,No,No,No
ham,"Sorry, I'll call later..I am in a meeting",No,No,No
ham,Lil fever:) now fine:),No,No,No
ham,"As usual..iam fine, happy &amp; doing well..:) what about u?",No,No,No
ham,I got your back! Do you have any dislikes in bed?,No,No,No
ham,Oh sorry please its over,No,No,No
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,No,No,yes
ham,Actually getting ready to leave the house.,No,No,No
Smishing,"GOV.UK ALERT CORONAVIRUS It has come to our attention that you have been out of the house more than once. Due to this irresponsible behaviour, we are issuing you a formal warning and �250 fine. If this continues, the fine could increase to a maximum of �5000 and/or an arrest. Payment will be taken automatically out of your account. Call 0800345 9999 for any enquiries or to appeal.",No,No,No
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,No,No,No
Smishing,"Nationwide has noticed your debit card was recently used on 23-05-2012 11:04:43, at APPLE ONLINE STORE for 1920.00 GBP If not you please urgently call fraud prevention on 03303800233 or Intl +443303800231. Do not reply by SMS http://www.nationwide.co.uk/",No,No,yes
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,No,No,yes
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,No,No,No
ham,No need to ke qi... Ü too bored izzit y suddenly thk of this...,No,No,No
ham,Send me the new number,No,No,No
ham,Convey my regards to him�best wishes..,No,No,No
ham,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,No,No,No
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",No,No,No
Smishing,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,No,No,yes
ham,Ok which your another number,No,No,No
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,No,No,No
ham,"It‘s reassuring, in this crazy world.",No,No,No
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),No,No,No
ham,Sorry i'm not free...,No,No,No
spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,No,No,yes
ham,Just haven't decided where yet eh ?,No,No,No
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,No,No,No
ham,Sos! Any amount i can get pls.,No,No,No
ham,Wah lucky man... Then can save money... Hee...,No,No,No
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,No,No,No
spam,Call FREEPHONE 0800 542 0578 now!,No,No,yes
ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,No,No,No
ham,Nope. Meanwhile she talk say make i greet you.,No,No,No
ham,U GOIN OUT 2NITE?,No,No,No
ham,She is annoying... She turns what should be a fun trip into an annoying day of what she wants,No,No,No
ham,How much i gave to you. Morning.,No,No,No
Smishing,"Todays Vodafone numbers ending 7148 are selected to receive a Rs.2,00,000 award. If you have a match please call 7679046492 quoting claim code 7834 standard rates apply",No,No,yes
ham,Wait.i will come out.. &lt;#&gt;  min:),No,No,No
ham,Long time. You remember me today.,No,No,No
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",No,No,No
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,No,No,No
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",No,No,No
ham,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,No,No,No
ham,"Yup, leaving right now, be back soon",No,No,No
ham,"Sorry, I'll call later ..In meeting.",No,No,No
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,No,No,No
ham,That seems unnecessarily hostile,No,No,No
Smishing,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",No,No,yes
ham,K..k..i'm also fine:)when will you complete the course?,No,No,No
ham,Aiyah ok wat as long as got improve can already wat...,No,No,No
ham,I absolutely LOVE South Park! I only recently started watching the office.,No,No,No
ham,Some of them told accenture is not confirm. Is it true.,No,No,No
ham,Thank u!,No,No,No
ham,You gonna ring this weekend or wot?,No,No,No
ham,I love to wine and dine my lady!,No,No,No
ham,That day you asked about anand number. Why:-),No,No,No
ham,Saw Guys and Dolls last night with Patrick Swayze it was great,No,No,No
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,No,No,No
ham,Yeah we do totes. When u wanna?,No,No,No
ham,will you like to be spoiled? :),No,No,No
ham,Somebody should go to andros and steal ice,No,No,No
ham,Can not use foreign stamps in this country. Good lecture .,No,No,No
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,No,No,No
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,No,No,yes
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,No,No,No
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,No,No,No
ham,Did he just say somebody is named tampa,No,No,No
ham,Near kalainar tv office.thenampet,No,No,No
ham,"fyi I'm at usf now, swing by the room whenever",No,No,No
Smishing,"	Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",yes,No,No
ham,"Alright, we're all set here, text the man",No,No,No
ham,We are okay. Going to sleep now. Later,No,No,No
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,No,No,No
ham,Aight what time you want me to come up?,No,No,No
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,No,No,No
Smishing,Friendly reminder- don't forget to confirm your SAM update from the other day!�http://rghst.rocks/ GBs630y,yes,No,No
ham,Okay... We wait ah,No,No,No
ham,"Oops I did have it,  &lt;#&gt; ?",No,No,No
Smishing,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,No,No,yes
ham,He dint tell anything. He is angry on me that why you told to abi.,No,No,No
ham,No prob. I will send to your email.,No,No,No
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa,No,No,No
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,No,No,No
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,No,No,No
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! TEXT YES for callback, no to remove from records",No,No,No
Smishing,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",No,No,yes
ham,I'm good. Have you registered to vote?,No,No,No
spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL,No,No,yes
Smishing,"Dear Customer Your order of 42.84 Euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account, please access the link below http:/95.141.32.7:81/orders.aspx",No,No,No
Smishing,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 7044518857 immediately to verify",No,No,yes
ham,Sorry. || mail? ||,No,No,No
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,No,No,No
ham,Good morning princess! How are you? Take care�.keep in touch..,No,No,No
ham,Yes princess! I want to catch you with my big strong hands...,No,No,No
ham,Aiyah then i wait lor. Then u entertain me. Hee...,No,No,No
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",No,No,No
spam,reat Deals at The MobileStore. Get Rs 100 Off on mobile purchases above Rs 5000. Rush offer valid till 21st Feb. Show MCoupon RPD897348602131 . T & C,No,No,No
Smishing,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,No,No,yes
ham,Can you plz tell me the answer. Reeta sent via fullonsms.com,No,No,No
ham,Yes. Rent is very expensive so its the way we save.,No,No,No
