text,label,augmentation_type,original_text,language,translation_method
עברית: Debt relief program: Get out of debt fast! Call 91...,spam,,Debt relief program: Get out of debt fast! Call 9178,hebrew,google_translate_placeholder
עברית: Die Lebensversicherungsprämie steigt mit zunehmend...,spam,,Die Lebensversicherungsprämie steigt mit zunehmendem Alter. Kaufen Sie jetzt eine Lebensversicherung über 1 Cr und zahlen Sie Rs5390 anstelle von Rs5603 nach Ihrem Geburtstag. Bewerben Sie sich unter rml.lu/KQgkgv6.,hebrew,google_translate_placeholder
עברית: Prize winner! Claim your $4299 gift card at bit.ly...,phishing,,Prize winner! Claim your $4299 gift card at bit.ly/123,hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 5518...,spam,,URGENT: Your prize is waiting! Call 5518,hebrew,google_translate_placeholder
"עברית: Entonces, revisa tus errores y, si tuviste dificul...",ham,,"Entonces, revisa tus errores y, si tuviste dificultades, haz correcciones.",hebrew,google_translate_placeholder
עברית: Paquete detenido en la terminal: http://ffnst.com/...,phishing,,Paquete detenido en la terminal: http://ffnst.com/7DH777,hebrew,google_translate_placeholder
עברית: El paquete se ha retenido en la terminal: http://f...,phishing,,El paquete se ha retenido en la terminal: http://ffnst.com/7DH854,hebrew,google_translate_placeholder
עברית: Your payment of $2669 was processed...,ham,,Your payment of $2669 was processed,hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 8666 at bit.ly/123...,spam,,FREE iPhone 15! Enter code 8666 at bit.ly/123,hebrew,google_translate_placeholder
עברית: Was ist Ihr Rekord für eine Nacht? :)...,ham,,Was ist Ihr Rekord für eine Nacht? :),hebrew,google_translate_placeholder
עברית: Send Money Now http//bit.ly/1443...,phishing,,Send Money Now http//bit.ly/1443,hebrew,google_translate_placeholder
עברית: Ne vous attendez pas nécessairement à ce que ce so...,ham,,Ne vous attendez pas nécessairement à ce que ce soit fait avant votre retour car je suis justement en train de partir.,hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 8823 at bit.ly/123...,spam,,FREE iPhone 15! Enter code 8823 at bit.ly/123,hebrew,google_translate_placeholder
עברית: Your entry won! Claim $600 cash prize at bit.ly/12...,spam,,Your entry won! Claim $600 cash prize at bit.ly/123,hebrew,google_translate_placeholder
עברית: Tienes un Admirador Secreto que está tratando de p...,spam,,"Tienes un Admirador Secreto que está tratando de ponerse en contacto contigo, descubre quién es * revela quién piensa que eres tan especial * llama al 09065171142 * stopsms-08",hebrew,google_translate_placeholder
עברית: Your payment of $3755 was processed...,ham,,Your payment of $3755 was processed,hebrew,google_translate_placeholder
"עברית: Sebagai salah satu pelanggan yang terdaftar, Anda ...",spam,,"Sebagai salah satu pelanggan yang terdaftar, Anda dapat mengikuti undian untuk mendapatkan voucher hadiah senilai 100 GB dengan membalas dengan kata ENTER. Jika ingin berhenti langganan, balas STOP.",hebrew,google_translate_placeholder
עברית: Erhalten Sie kostenlos einen mobilen Datenverstärk...,phishing,,Erhalten Sie kostenlos einen mobilen Datenverstärker bei jedem neuen Handyvertrag bei MobileNet. Rufen Sie uns unter 800-555-0199 an oder besuchen Sie www.mobilenet.com/69.,hebrew,google_translate_placeholder
עברית: Kamu perlu segera mengirim uang kepada IRS SEKARAN...,spam,,Kamu perlu segera mengirim uang kepada IRS SEKARANG di https://tinyurl.com/9006.,hebrew,google_translate_placeholder
עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,phishing,,Paket im Terminal festgehalten: http://ffnst.com/7DH35,hebrew,google_translate_placeholder
"עברית: Según tu solicitud, se ha establecido 'Melle Melle...",ham,,"Según tu solicitud, se ha establecido 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' como tu timbre de llamada para todos los llamantes. Presiona *9 para copiar el timbre de llamada de tus amigos.",hebrew,google_translate_placeholder
"עברית: D'accord, dois-je prévoir de venir plus tard ce so...",ham,,"D'accord, dois-je prévoir de venir plus tard ce soir?",hebrew,google_translate_placeholder
עברית: ¡Hola! ¿Qué tal? Ya estoy de vuelta en casa y un p...,ham,,¡Hola! ¿Qué tal? Ya estoy de vuelta en casa y un poco aburrido :-(,hebrew,google_translate_placeholder
"עברית: Maaf, saya tidak dapat mengakses tautan yang dised...",spam,,"Maaf, saya tidak dapat mengakses tautan yang disediakan. Apakah Anda memerlukan bantuan dengan sesuatu?",hebrew,google_translate_placeholder
"עברית: Bonjour, votre solde de compte Voicespin BD1_Doo e...",ham,,"Bonjour, votre solde de compte Voicespin BD1_Doo est de 66,18. À moins que vous ne le rechargiez dès que possible, il atteindra la limite de crédit et sera bloqué automatiquement.",hebrew,google_translate_placeholder
עברית: Vous avez déjà rechargé des pièces sur LINE pour a...,spam,,Vous avez déjà rechargé des pièces sur LINE pour acheter des autocollants ou des thèmes ? Achetez maintenant aussi avec du crédit pour enrichir votre collection ! Consultez la marche à suivre sur http://tsel.me/jajanonline,hebrew,google_translate_placeholder
עברית: Unni grazie caro per la ricarica..Rakhesh...,ham,,Unni grazie caro per la ricarica..Rakhesh,hebrew,google_translate_placeholder
"עברית: Plg yth, Si prega di fornire un punteggio per l'es...",spam,,"Plg yth, Si prega di fornire un punteggio per l'esperienza di servizio Telkomsel digitando 1 per l'indonesiano e 2 per l'inglese inviare al 1166 (GRATIS) (a pagamento per internazionale)",hebrew,google_translate_placeholder
עברית: Pacchetto trattenuto nel terminale: http://ffnst.c...,phishing,,Pacchetto trattenuto nel terminale: http://ffnst.com/7DH1044,hebrew,google_translate_placeholder
עברית: Sende jetzt Geld http://bit.ly/1345...,phishing,,Sende jetzt Geld http://bit.ly/1345,hebrew,google_translate_placeholder
עברית: Your account balance is $541...,ham,,Your account balance is $541,hebrew,google_translate_placeholder
עברית: Job offer: Earn $3733/month. Apply at goo.gl/xyz...,phishing,,Job offer: Earn $3733/month. Apply at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: Merci pour le vote. Maintenant chantez avec les st...,spam,,"Merci pour le vote. Maintenant chantez avec les stars en karaoké sur votre mobile. Pour obtenir un lien GRATUIT, répondez simplement avec SING maintenant.",hebrew,google_translate_placeholder
עברית: Bank of America: Suspicious charge of $1348. Revie...,phishing,,Bank of America: Suspicious charge of $1348. Review at bit.ly/123,hebrew,google_translate_placeholder
עברית: Sende jetzt Geld http//bit.ly/2035...,phishing,,Sende jetzt Geld http//bit.ly/2035,hebrew,google_translate_placeholder
עברית: Apakah kamu baik-baik saja? Mengapa kamu berperila...,ham,,Apakah kamu baik-baik saja? Mengapa kamu berperilaku seperti ini?,hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 5323...,spam,,URGENT: Your prize is waiting! Call 5323,hebrew,google_translate_placeholder
עברית: Was playng 9 doors game and gt racing on phone lol...,ham,,Was playng 9 doors game and gt racing on phone lol,hebrew,google_translate_placeholder
"עברית: Meine Reise war in Ordnung, aber ziemlich ermüdend...",ham,,"Meine Reise war in Ordnung, aber ziemlich ermüdend. Die Uni beginnt heute, aber das ist okay für mich, da ich keine Kurse belege, sondern mich nur auf mein Abschlussprojekt im letzten Jahr konzentriere.",hebrew,google_translate_placeholder
עברית: Your entry won! Claim $2283 cash prize at bit.ly/1...,spam,,Your entry won! Claim $2283 cash prize at bit.ly/123,hebrew,google_translate_placeholder
עברית: Pacchetto trattenuto in terminale: http://ffnst.co...,phishing,,Pacchetto trattenuto in terminale: http://ffnst.com/7DH673,hebrew,google_translate_placeholder
"עברית: No realmente amigo, no tengo amigos, lo siento :(...",ham,,"No realmente amigo, no tengo amigos, lo siento :(",hebrew,google_translate_placeholder
עברית: Vous devez envoyer de l'argent à l'IRS MAINTENANT ...,spam,,Vous devez envoyer de l'argent à l'IRS MAINTENANT sur https://tinyurl.com/9027,hebrew,google_translate_placeholder
"עברית: 5 malam...Kita tidak akan menginap di pelabuhan, t...",ham,,"5 malam...Kita tidak akan menginap di pelabuhan, terlalu mahal.",hebrew,google_translate_placeholder
עברית: Offre exclusive : Obtenez 50% de réduction sur vot...,spam,,Offre exclusive : Obtenez 50% de réduction sur votre prochain achat chez SuperShoes. Rendez-vous sur www.supershoes.com/offers. Désabonnez-vous sur bit.ly/com37379.,hebrew,google_translate_placeholder
"עברית: Ada iRing con una tariffa di Rp. 0,1/7hr (rinnovo ...",spam,,"Ada iRing con una tariffa di Rp. 0,1/7hr (rinnovo Rp. 3190/7hr) dal successo Armada - Pencuri Hati. Premi *808*3*1*4*1# poi OK/Chiama. Info: 100&111",hebrew,google_translate_placeholder
עברית: Invia denaro ora http//bit.ly/2225...,phishing,,Invia denaro ora http//bit.ly/2225,hebrew,google_translate_placeholder
עברית: Your verification code is 9631...,ham,,Your verification code is 9631,hebrew,google_translate_placeholder
עברית: Invia denaro ora http://bit.ly/2729...,phishing,,Invia denaro ora http://bit.ly/2729,hebrew,google_translate_placeholder
עברית: Diskon Musim Panas! Beli satu dapat satu gratis un...,spam,,Diskon Musim Panas! Beli satu dapat satu gratis untuk semua pakaian pantai di TrendyStyles. Belanja sekarang di www.trendystyles.com/sale49,hebrew,google_translate_placeholder
עברית: Work from home: Earn $4501/hour! Start today: tiny...,spam,,Work from home: Earn $4501/hour! Start today: tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Amore mio... Spero che non stai facendo nulla di d...,ham,,Amore mio... Spero che non stai facendo nulla di drastico. Non osare vendere il tuo pc o il tuo telefono...,hebrew,google_translate_placeholder
עברית: Ricevi gratuitamente un amplificatore di dati mobi...,phishing,,Ricevi gratuitamente un amplificatore di dati mobili con ogni nuovo piano telefonico presso MobileNet. Chiamaci al 800-555-0199 o visita www.mobilenet.com/29,hebrew,google_translate_placeholder
"עברית: In realtà, fregatene di tutto ciò, fai ciò che vuo...",ham,,"In realtà, fregatene di tutto ciò, fai ciò che vuoi, trova un pretesto per essere a Tampa prima di gennaio.",hebrew,google_translate_placeholder
עברית: <#> Por favor ingrese 718291 en LINE dentro de 30 ...,ham,,"<#> Por favor ingrese 718291 en LINE dentro de 30 minutos.\
JFoQLtyexga",hebrew,google_translate_placeholder
"עברית: Heißer Sommerschlussverkauf! Kauf eins, bekomme ei...",spam,,"Heißer Sommerschlussverkauf! Kauf eins, bekomme eins gratis für alle Strandkleidung bei TrendyStyles. Jetzt einkaufen unter www.trendystyles.com/sale",hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/1638...,phishing,,Kirim Uang Sekarang http//bit.ly/1638,hebrew,google_translate_placeholder
"עברית: Yah, hujan terus-menerus... Atau kamu ingin pergi ...",ham,,"Yah, hujan terus-menerus... Atau kamu ingin pergi ke tempat lain?",hebrew,google_translate_placeholder
עברית: Prize winner! Claim your $4936 gift card at goo.gl...,phishing,,Prize winner! Claim your $4936 gift card at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: Your package could not be delivered due to unpaid ...,phishing,,Your package could not be delivered due to unpaid customs fee. Pay now at www.postal-service.com/fees/7,hebrew,google_translate_placeholder
עברית: Envoyer de l'argent maintenant http//bit.ly/1059...,phishing,,Envoyer de l'argent maintenant http//bit.ly/1059,hebrew,google_translate_placeholder
"עברית: Ich sammle sie zuerst ein, wenn Haris nach der Arb...",ham,,"Ich sammle sie zuerst ein, wenn Haris nach der Arbeit ist, möchte er sich treffen.",hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 7756 at goo.gl/xyz...,spam,,FREE iPhone 15! Enter code 7756 at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: WhatsApp: New security code: 1239. Don't share it....,phishing,,WhatsApp: New security code: 1239. Don't share it.,hebrew,google_translate_placeholder
עברית: Job offer: Earn $3225/month. Apply at tinyurl.com/...,phishing,,Job offer: Earn $3225/month. Apply at tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Envoyez de l'argent maintenant http//bit.ly/1546...,phishing,,Envoyez de l'argent maintenant http//bit.ly/1546,hebrew,google_translate_placeholder
עברית: Envoyer de l'argent maintenant http://bit.ly/2593...,phishing,,Envoyer de l'argent maintenant http://bit.ly/2593,hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 1634...,spam,,URGENT: Your prize is waiting! Call 1634,hebrew,google_translate_placeholder
"עברית: Por favor, ingresa 569354 en LINE dentro de 30 min...",ham,,"Por favor, ingresa 569354 en LINE dentro de 30 minutos.",hebrew,google_translate_placeholder
עברית: Qualsiasi possibilità che tu avessi avuto con me è...,ham,,"Qualsiasi possibilità che tu avessi avuto con me è svanita non appena hai violato la mia privacy rubandomi il numero di telefono dai documenti del tuo datore di lavoro. Assolutamente inaccettabile. Per favore, non metterti più in contatto con me o ti segnalerò al tuo supervisore.",hebrew,google_translate_placeholder
עברית: Netflix - Three more steps and we'll do the rest. ...,ham,,Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/b4mE5HNUdgH,hebrew,google_translate_placeholder
עברית: Senden Sie jetzt Geld: http://bit.ly/1087...,phishing,,Senden Sie jetzt Geld: http://bit.ly/1087,hebrew,google_translate_placeholder
"עברית: Hello, your Voicespin Evest account balance is -33...",ham,,"Hello, your Voicespin Evest account balance is -33736.47. Unless you fill it up ASAP it will reach the credit limit and it will be blocked automatically.",hebrew,google_translate_placeholder
עברית: Your order #9537 has been shipped....,ham,,Your order #9537 has been shipped.,hebrew,google_translate_placeholder
"עברית: Non, je vais me connecter maintenant....",ham,,"Non, je vais me connecter maintenant.",hebrew,google_translate_placeholder
עברית: Risparmia lo stress. Se la persona ha un account i...,ham,,"Risparmia lo stress. Se la persona ha un account in dormitorio, invia solo i dettagli del tuo account e il denaro ti sarà inviato.",hebrew,google_translate_placeholder
עברית: Send Money Now http//bit.ly/1241...,phishing,,Send Money Now http//bit.ly/1241,hebrew,google_translate_placeholder
"עברית:  Maaf jika ada janji yang belum terpenuhi, jika ad...",ham,," Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya. ",hebrew,google_translate_placeholder
עברית: Bien que je t'aie dit que je suis maintenant attir...,ham,,"Bien que je t'aie dit que je suis maintenant attirée par les montres au visage brillant, j'aime vraiment la montre que tu m'as donnée car c'est pour toi. Merci pour tout ce que tu as fait aujourd'hui, je suis touchée...",hebrew,google_translate_placeholder
עברית: Dann wird deine Physik etwas...?...,ham,,Dann wird deine Physik etwas...?,hebrew,google_translate_placeholder
עברית: Devi inviare denaro all'IRS ADESSO su https://tiny...,spam,,Devi inviare denaro all'IRS ADESSO su https://tinyurl.com/9066,hebrew,google_translate_placeholder
עברית: You are a great role model. You are giving so much...,ham,,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,hebrew,google_translate_placeholder
