text,label,original_text,language,translation_method,source_index
עברית : Book which lesson ? then את msg me . . . I will צור קשר . . .,ham,עברית: Book which lesson? then you msg me... I will call ...,hebrew,rule_based,7825
עברית : Intentamos llamarte sobre tu respuesta a nuestro m . . .,spam,עברית: Intentamos llamarte sobre tu respuesta a nuestro m...,hebrew,rule_based,7826
עברית : Your order # 4872 has been shipped . . . .,ham,עברית: Your order #4872 has been shipped....,hebrew,rule_based,7827
עברית : Pero לא has estado en contacto conmigo . . . .,ham,עברית: Pero no has estado en contacto conmigo....,hebrew,rule_based,7828
עברית : Pacchetto trattenuto nel terminale : http : / / ffnst . c . . .,phishing,עברית: Pacchetto trattenuto nel terminale: http://ffnst.c...,hebrew,rule_based,7829
עברית : Your payment of $ 3587 was processed . . .,ham,עברית: Your payment of $3587 was processed...,hebrew,rule_based,7830
"עברית : Saya minta maaf , saya tidak bisa membuka tautan ya . . .",spam,"עברית: Saya minta maaf, saya tidak bisa membuka tautan ya...",hebrew,rule_based,7831
עברית : Pacchetto trattenuto in deposito : http : / / ffnst . com . . .,phishing,עברית: Pacchetto trattenuto in deposito: http://ffnst.com...,hebrew,rule_based,7832
עברית : Ich mag euch Leute sehr : ) aber bin sehr schüchter . . .,ham,עברית: Ich mag euch Leute sehr :) aber bin sehr schüchter...,hebrew,rule_based,7833
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,7834
"עברית : Sí . El alquiler es muy caro , por eso es la forma e . . .",ham,"עברית: Sí. El alquiler es muy caro, por eso es la forma e...",hebrew,rule_based,7835
"עברית : Silakan balas . . . "" . . .",ham,"עברית: Silakan balas...""...",hebrew,rule_based,7836
עברית : VINCI un anno di scorta di CD per un negozio a tua . . .,spam,עברית: VINCI un anno di scorta di CD per un negozio a tua...,hebrew,rule_based,7837
עברית : Enviar dinero ahora http / / bit . ly / 1536 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/1536...,hebrew,rule_based,7838
עברית : Vous devez envoyer de l ' argent à l ' IRS MAINTENANT . . .,spam,עברית: Vous devez envoyer de l'argent à l'IRS MAINTENANT ...,hebrew,rule_based,7839
עברית : Umur hukum minum minuman beralkohol . . . .,ham,עברית: Umur hukum minum minuman beralkohol....,hebrew,rule_based,7840
עברית : Invia denaro ora http / / bit . ly / 1295 . . .,phishing,עברית: Invia denaro ora http//bit.ly/1295...,hebrew,rule_based,7841
עברית : Kirim Uang Sekarang http / / bit . ly / 2865 . . .,phishing,עברית: Kirim Uang Sekarang http//bit.ly/2865...,hebrew,rule_based,7842
עברית : ¡ Te están estafando ! Obtén tu contenido móvil de w . . .,spam,עברית: ¡Te están estafando! Obtén tu contenido móvil de w...,hebrew,rule_based,7843
עברית : 🎉 CONGRATS ! את זכית $ 4164 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $4164 Amazon gift card! Redeem...,hebrew,rule_based,7844
עברית : Send Money עכשיו http / / bit . ly / 1997 . . .,phishing,עברית: Send Money Now http//bit.ly/1997...,hebrew,rule_based,7845
עברית : Confirmation code : 2550 . Valid for 10 minutes . . .,ham,עברית: Confirmation code: 2550. Valid for 10 minutes...,hebrew,rule_based,7846
עברית : Colis retenu au terminal : http : / / ffnst . com / 7DH716 . . .,phishing,עברית: Colis retenu au terminal : http://ffnst.com/7DH716...,hebrew,rule_based,7847
עברית : Riscuoti il tuo מענק giornaliero al * 600 # ( senza . . .,spam,עברית: Riscuoti il tuo bonus giornaliero al *600# (senza ...,hebrew,rule_based,7848
עברית : Work from home : Earn $ 4156 / hour ! Start כיום : goo . . . .,spam,עברית: Work from home: Earn $4156/hour! Start today: goo....,hebrew,rule_based,7849
"עברית : ¡ Quiero un poco de gallo ! Mi marido está fuera , ne . . .",spam,"עברית: ¡Quiero un poco de gallo! Mi marido está fuera, ne...",hebrew,rule_based,7850
"עברית : Tee hee . Pergi ke kuliah , sampai jumpa . . . .",ham,"עברית: Tee hee. Pergi ke kuliah, sampai jumpa....",hebrew,rule_based,7851
עברית : Send Money מיד http / / bit . ly / 2866 . . .,phishing,עברית: Send Money Now http//bit.ly/2866...,hebrew,rule_based,7852
עברית : Il est pire s ' il s ' arrête à mi - chemin . Il vaut mie . . .,ham,עברית: Il est pire s'il s'arrête à mi-chemin. Il vaut mie...,hebrew,rule_based,7853
עברית : Doppelte Minuten & 1000 SMS - Nachrichten bei Orange . . .,spam,עברית: Doppelte Minuten & 1000 SMS-Nachrichten bei Orange...,hebrew,rule_based,7854
עברית : WhatsApp : New אבטחה code : 2088 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 2088. Don't share it....,hebrew,rule_based,7855
עברית : Earn $ 2385 per week working from home ! . . .,spam,עברית: Earn $2385 per week working from home!...,hebrew,rule_based,7856
עברית : nama1 itu msh pake db aku yg lama itu msh anomali . . .,ham,עברית: nama1 itu msh pake db aku yg lama itu msh anomali ...,hebrew,rule_based,7857
עברית : Llama al 09095350301 y envía a nuestras chicas al . . .,spam,עברית: Llama al 09095350301 y envía a nuestras chicas al ...,hebrew,rule_based,7858
עברית : Necesitas enviar dinero al IRS AHORA en https : / / ti . . .,spam,עברית: Necesitas enviar dinero al IRS AHORA en https://ti...,hebrew,rule_based,7859
"עברית : Halo , saldo akun Voicespin INTENDA_GROUP_LIMITED A . . .",ham,"עברית: Halo, saldo akun Voicespin INTENDA_GROUP_LIMITED A...",hebrew,rule_based,7860
עברית : מתנה winner ! דרוש your $ 3638 gift card at bit . ly . . .,phishing,עברית: Prize winner! Claim your $3638 gift card at bit.ly...,hebrew,rule_based,7861
עברית : Je ne travaille pas mais je suis totalement absorb . . .,ham,עברית: Je ne travaille pas mais je suis totalement absorb...,hebrew,rule_based,7862
"עברית : Saya maaf , saya tidak bisa membuka tautan yang dib . . .",spam,"עברית: Saya maaf, saya tidak bisa membuka tautan yang dib...",hebrew,rule_based,7863
עברית : Send Money עכשיו http / / bit . ly / 2309 . . .,phishing,עברית: Send Money Now http//bit.ly/2309...,hebrew,rule_based,7864
עברית : ( Banco de Granito emite recomendación de Compra Fu . . .,spam,עברית: (Banco de Granito emite recomendación de Compra Fu...,hebrew,rule_based,7865
עברית : Your verification code is 8056 . . .,ham,עברית: Your verification code is 8056...,hebrew,rule_based,7866
עברית : Kirim Uang Sekarang http / / bit . ly / 1023 . . .,phishing,עברית: Kirim Uang Sekarang http//bit.ly/1023...,hebrew,rule_based,7867
עברית : ¡ Hola ! El vehículo AVANZA de la lotería móvil de k . . .,spam,עברית: ¡Hola! El vehículo AVANZA de la lotería móvil de k...,hebrew,rule_based,7868
עברית : Il mondo sta correndo e io sono fermo . Forse tutti . . .,ham,עברית: Il mondo sta correndo e io sono fermo. Forse tutti...,hebrew,rule_based,7869
עברית : Est - ce que ton hamster est mort ? Hey donc demain . . .,ham,עברית: Est-ce que ton hamster est mort ? Hey donc demain ...,hebrew,rule_based,7870
עברית : Tu n ' as pas terminé ton résumé oh . . . .,ham,עברית: Tu n'as pas terminé ton résumé oh....,hebrew,rule_based,7871
עברית : 4 mois à demi prix de la location de la ligne Oran . . .,spam,עברית: 4 mois à demi prix de la location de la ligne Oran...,hebrew,rule_based,7872
"עברית : SHOPEE : Verwenden Sie den OTP - Code 390123 , um das . . .",ham,"עברית: SHOPEE: Verwenden Sie den OTP-Code 390123, um das ...",hebrew,rule_based,7873
עברית : Send Money עכשיו http / / bit . ly / 1297 . . .,phishing,עברית: Send Money Now http//bit.ly/1297...,hebrew,rule_based,7874
עברית : Work from home : Earn $ 1250 / hour ! Start היום : bit . . . .,spam,עברית: Work from home: Earn $1250/hour! Start today: bit....,hebrew,rule_based,7875
עברית : ללא תשלום iPhone 15 ! Enter code 4318 at goo . gl / xyz . . .,spam,עברית: FREE iPhone 15! Enter code 4318 at goo.gl/xyz...,hebrew,rule_based,7876
עברית : Kamu tidur sekarang . . Atau kamu akan pergi ? Haha . . . . .,ham,עברית: Kamu tidur sekarang.. Atau kamu akan pergi? Haha.....,hebrew,rule_based,7877
"עברית : ¡ Por supuesto , cada vez que te presentas ! & gt ; : ( . . .",ham,"עברית: ¡Por supuesto, cada vez que te presentas! &gt;:(...",hebrew,rule_based,7878
עברית : Stai venendo contattato / a dal nostro servizio di a . . .,spam,עברית: Stai venendo contattato/a dal nostro servizio di a...,hebrew,rule_based,7879
עברית : Your order # 7507 has been shipped . . . .,ham,עברית: Your order #7507 has been shipped....,hebrew,rule_based,7880
עברית : ¡ Hola ! ¡ Gracias por unirse al servicio de Bung Git . . .,spam,עברית: ¡Hola! ¡Gracias por unirse al servicio de Bung Git...,hebrew,rule_based,7881
עברית : Job הטבה : Earn $ 623 / month . Apply at tinyurl . com / a . . .,phishing,עברית: Job offer: Earn $623/month. Apply at tinyurl.com/a...,hebrew,rule_based,7882
עברית : Pacchetto trattenuto in transito : http : / / ffnst . com . . .,phishing,עברית: Pacchetto trattenuto in transito: http://ffnst.com...,hebrew,rule_based,7883
עברית : ¿ A qué hora crees que lo tendrás ? Necesito saber a . . .,ham,עברית: ¿A qué hora crees que lo tendrás? Necesito saber a...,hebrew,rule_based,7884
עברית : hemat uang untuk lingerie pernikahan di www . bridal . . .,spam,עברית: hemat uang untuk lingerie pernikahan di www.bridal...,hebrew,rule_based,7885
עברית : Silakan kirim ke BNI atas nama Ayu Suryani dengan . . .,spam,עברית: Silakan kirim ke BNI atas nama Ayu Suryani dengan ...,hebrew,rule_based,7886
עברית : 🎉 CONGRATS ! אתם ניצחת $ 4112 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $4112 Amazon gift card! Redeem...,hebrew,rule_based,7887
עברית : Hier ist Ihr Rabattcode RP176781 . Um weitere Nachr . . .,spam,עברית: Hier ist Ihr Rabattcode RP176781. Um weitere Nachr...,hebrew,rule_based,7888
עברית : Sende jetzt Geld http / / bit . ly / 2054 . . .,phishing,עברית: Sende jetzt Geld http//bit.ly/2054...,hebrew,rule_based,7889
עברית : Send Money מיד http / / bit . ly / 2161 . . .,phishing,עברית: Send Money Now http//bit.ly/2161...,hebrew,rule_based,7890
עברית : Envoyez de l ' argent maintenant http / / bit . ly / 1281 . . .,phishing,עברית: Envoyez de l'argent maintenant http//bit.ly/1281...,hebrew,rule_based,7891
עברית : Your tax refund of $ 2752 is ready . דרוש at tinyur . . .,phishing,עברית: Your tax refund of $2752 is ready. Claim at tinyur...,hebrew,rule_based,7892
עברית : Rien ne sera jamais facile . Mais ne cherchez pas d . . .,ham,עברית: Rien ne sera jamais facile. Mais ne cherchez pas d...,hebrew,rule_based,7893
"עברית : SHOPEE : POUR VÉRIFIER LE NUMÉRO DE TÉLÉPHONE , util . . .",ham,"עברית: SHOPEE: POUR VÉRIFIER LE NUMÉRO DE TÉLÉPHONE, util...",hebrew,rule_based,7894
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,7895
עברית : Work from home : Earn $ 3684 / hour ! Start היום : goo . . . .,spam,עברית: Work from home: Earn $3684/hour! Start today: goo....,hebrew,rule_based,7896
עברית : Enviar dinero ahora http / / bit . ly / 1955 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/1955...,hebrew,rule_based,7897
עברית : Tell me again what your address is . . .,ham,עברית: Tell me again what your address is...,hebrew,rule_based,7898
עברית : SHOPEE : Kode OTP 482746 UNTUK LOG IN DI PERANGKAT . . .,ham,עברית: SHOPEE: Kode OTP 482746 UNTUK LOG IN DI PERANGKAT ...,hebrew,rule_based,7899
עברית : ¿ לא . ¿ Les enviaste mensajes multimedia o correos e . . .,ham,עברית: ¿No. ¿Les enviaste mensajes multimedia o correos e...,hebrew,rule_based,7900
עברית : d automatisch . Bitte beantworten Sie diese SMS nic . . .,ham,עברית: d automatisch. Bitte beantworten Sie diese SMS nic...,hebrew,rule_based,7901
"עברית : Sedang membuat makan malam , kamu ? . . .",ham,"עברית: Sedang membuat makan malam, kamu?...",hebrew,rule_based,7902
עברית : Sì : ) qui la TV è sempre disponibile sul posto di l . . .,ham,עברית: Sì:) qui la TV è sempre disponibile sul posto di l...,hebrew,rule_based,7903
עברית : WhatsApp : New הגנה code : 3831 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 3831. Don't share it....,hebrew,rule_based,7904
עברית : WhatsApp : New הגנה code : 5088 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 5088. Don't share it....,hebrew,rule_based,7905
"עברית : Ich denke , der Wutanfall ist vorbei , also ja , ich . . .",ham,"עברית: Ich denke, der Wutanfall ist vorbei, also ja, ich ...",hebrew,rule_based,7906
עברית : Avez - vous commencé dans skye . . .,ham,עברית: Avez-vous commencé dans skye...,hebrew,rule_based,7907
עברית : חייג 9295 for customer support . . .,ham,עברית: Call 9295 for customer support...,hebrew,rule_based,7908
עברית : Your verification code is 4227 . . .,ham,עברית: Your verification code is 4227...,hebrew,rule_based,7909
עברית : Job הצעה : Earn $ 3143 / month . Apply at tinyurl . com / . . .,phishing,עברית: Job offer: Earn $3143/month. Apply at tinyurl.com/...,hebrew,rule_based,7910
עברית : WhatsApp : New אבטחה code : 4733 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 4733. Don't share it....,hebrew,rule_based,7911
עברית : ( aytd2773838383 https : / / goo . gl / 783080 . . .,spam,עברית: (aytd2773838383 https://goo.gl/783080...,hebrew,rule_based,7912
עברית : Envoyer de l ' argent maintenant http / / bit . ly / 1186 . . .,phishing,עברית: Envoyer de l'argent maintenant http//bit.ly/1186...,hebrew,rule_based,7913
עברית : 🎉 CONGRATS ! את ניצחת $ 1572 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $1572 Amazon gift card! Redeem...,hebrew,rule_based,7914
עברית : את need to send money the IRS מייד at https : / / tiny . . .,spam,עברית: You need to send money the IRS NOW at https://tiny...,hebrew,rule_based,7915
"עברית : Okay , all right , ich werde es später erledigen . . . .",ham,"עברית: Okay, all right, ich werde es später erledigen....",hebrew,rule_based,7916
עברית : Enviar dinero ahora http / / bit . ly / 1206 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/1206...,hebrew,rule_based,7917
"עברית : Wir haben Pizza , wenn du möchtest . . . .",ham,"עברית: Wir haben Pizza, wenn du möchtest....",hebrew,rule_based,7918
"עברית : Vente estivale ! Achetez - en un , obtenez - en un gratu . . .",spam,"עברית: Vente estivale! Achetez-en un, obtenez-en un gratu...",hebrew,rule_based,7919
עברית : Earn $ 2041 per week working from home ! . . .,spam,עברית: Earn $2041 per week working from home!...,hebrew,rule_based,7920
עברית : Sie erhalten eine SiPix Digitalkamera ! Rufen Sie 0 . . .,spam,עברית: Sie erhalten eine SiPix Digitalkamera! Rufen Sie 0...,hebrew,rule_based,7921
עברית : Sende jetzt Geld http / / bit . ly / 2491 . . .,phishing,עברית: Sende jetzt Geld http//bit.ly/2491...,hebrew,rule_based,7922
עברית : Send Money מיד http : / / bit . ly / 2644 . . .,phishing,עברית: Send Money Now http://bit.ly/2644...,hebrew,rule_based,7923
עברית : בנק שלי of America : חשוד charge of $ 3825 . Revie . . .,phishing,עברית: Bank of America: Suspicious charge of $3825. Revie...,hebrew,rule_based,7924
