text,label,augmentation_type
"Netflix: Haben Sie die Anfrage gestellt, das Netflix-Haushaltskonto für Ihr Konto zu aktualisieren? Tippen Sie hier, um zu bestätigen, dass dies von Ihnen stammt: m.netflix.com/ej14KJ1El09",ham,
Prize winner! Claim your $4402 gift card at bit.ly/123,phishing,
Hai 1 nuova segreteria telefonica. Si prega di chiamare il 08719181513.,spam,
Paket ditahan di Terminal: http://ffnst.com/7DH99,phishing,
Your verification code is 8265,ham,
"Моя жизнь имеет для меня огромное значение, не потому, что я люблю свою жизнь, а потому что я люблю людей в своей жизни. Мир называет их друзьями, а я называю их моим миром :-).. Ge:-)..",ham,
"Aight, sounds good. When do you want me to come down?",ham,
WIN 4410 NOW! Click tinyurl.com/abc to claim!,spam,
"PRIVAT! Ihr Kontoauszug für 2003 für <Telefonnummer> zeigt 800 uneingelöste S. I. M. Punkte. Rufen Sie 08715203656 an, Kennungscode: 42049, läuft am 26/10/04 ab.",spam,
https://goo.gl/783134,spam,
"Хорошо. Подождите... ты ведь не должен сейчас писать сообщения? Я же не собираюсь платить за твой штраф, понимаешь!",ham,
"SHOPEE: ස්ථාවරක් OTP 565229 භාවිතා කරන්න SHOPEE ගිණුමට ලියාපදෙන්න. දින 15 කින් ප්රාථමිකවේ. කිසිවක්ගෙන් යම් දායකත් එකක්කවත්, එක්වක්ක් Shopee. jKPmMcdNAgI",ham,
"SHOPEE: PER VERIFICARE IL NUMERO DI TELEFONO, utilizzare 861574. Valido per 15 minuti. NON condividere mai questo codice con altri, inclusi i dipendenti di Shopee.",ham,
Ne laissez pas les études vous stresser. L8r.,ham,
පොඩි දරුවාගේ සේවාව දරුවෝට අමතන්නයි! අපිට කුටිනු කළ 2 ඔබ සම්බන්ධ කරන්නයි! කියන එක්වන්නද? 09058091854 හොඳටම එහි අවස්ථාවක් දක්වන්න. තැපැල් 385 M6 6WU,spam,
Envoyer de l'argent maintenant http//bit.ly/2418,phishing,
WIN 2968 NOW! Click bit.ly/123 to claim!,spam,
Call 1291 for customer support,ham,
Invia denaro ora http//bit.ly/2233,phishing,
சகோதரரே செயலிக்கு அனுமதிப்படுத்த மற்றும் உறுதிசெய்வதற்கான சராசரிகார குறியீடு: 407754. 15 நிமிடங்கள் சிறந்த செயலியாக இருக்கும். எப்போதும் இந்த குறியீடை யாருக்கும் சொன்னுக்கூடாது. ஜேக்பிmம்சொடிNஆக்கI,ham,
"Oh vraiment ? Faire une performance, écrire un article, aller voir un film ET être à la maison avant minuit, hein ?",ham,
ඔබට හිදී මුදල ඉගෙන ගත යුතු විය IRS අක්ෂරයට දැන් at https://tinyurl.com/9044,spam,
"Halo, saldo akun Voicespin ZohoDemo Anda saat ini adalah -104.28. Kecuali Anda mengisinya segera, saldo akan mencapai batas kredit dan akan diblokir secara otomatis.",ham,
Kirim Uang Sekarang http//bit.ly/1647,phishing,
"Sian... Dopo aver incontrato il supervisore, ho del lavoro da fare... Stai lavorando adesso?",ham,
"Хорошо, я тоже возьму что-то поесть, напиши мне, когда будешь обратно в му",ham,
Job offer: Earn $2338/month. Apply at tinyurl.com/abc,phishing,
Work from home: Earn $4134/hour! Start today: tinyurl.com/abc,spam,
"Oh, schon passiert haha ich bin verwirrt, weil ich so viele Nachrichten verpasst habe.",ham,
حبيبي! كيف تسير أمورك اليوم؟ ماذا تفعل؟ أين أنت؟ أشرب قهوة كابتشينوي وأفكر فيك، حبيبي... أرسل قبلة لك عبر البحر,ham,
Ich kenne dich nicht und du kennst mich nicht. Sende jetzt CHAT an 86688 und lass uns gegenseitig finden! Nur 150p/Nachricht erhalten. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 Jahre oder älter.,spam,
ZEPETO: 6277. Veuillez entrer dans les 10 minutes.,ham,
Earn $3835 per week working from home!,spam,
Kannst du mir bitte die Nummer meiner Tante senden?,ham,
"Halo, saldo akun Voicespin NRDX Anda saat ini adalah -190.0. Kecuali Anda mengisinya sesegera mungkin, saldo akan mencapai batas kredit dan akan diblokir secara otomatis. Terima kasih.",ham,
"உங்களுக்கு வரவில்லை, நன்றாக வாழ்த்துக்கள்.",ham,
"Ne donnez à personne, y compris SHOPEE. Code OTP 958125 pour METTRE A JOUR le numéro de téléphone. \jKPmMcdNAgI",ham,
Sende jetzt Geld http//bit.ly/2033,phishing,
Libro quale lezione? poi mi mandi un messaggio... ti chiamo dopo il lavoro o qualcosa del genere... Sto andando a prendere gli occhiali. Il mio numero di tessera è PX3748,ham,
"Aku lelah berdebat denganmu mengenai hal ini minggu demi minggu. Lakukan apa yang kamu inginkan dan mulai sekarang, aku pun akan melakukan hal yang sama.",ham,
شكرًا جزيلا...,ham,
Your entry won! Claim $1814 cash prize at bit.ly/123,spam,
Paket im Terminal festgehalten: http://ffnst.com/7DH421,phishing,
FREE iPhone 15! Enter code 9272 at bit.ly/123,spam,
"Fr DBS: Не раскрывайте OTP никому для вашего онлайн-транзакции на сумму 500 000,00 IDR по карте VISA, заканчивающейся на 5527 в FINPAY*TELKOMSEL CARE. Для подтверждения используйте MCA-666112 в течение 3 минут.",ham,
3294 es el código de verificación de Disney+ Hotstar. ¡Disfruta viendo!,ham,
Job offer: Earn $4387/month. Apply at bit.ly/123,phishing,
Kirim Uang Sekarang http//bit.ly/2297,phishing,
நீங்கள் உண்டானால்? எப்போது என் வர வேண்டும்?,ham,
Your entry won! Claim $1955 cash prize at tinyurl.com/abc,spam,
لا، في الوقت نفسه قالت لي أن أحييك.,ham,
"GRATUIT pour la 1ère semaine ! Sonnerie Nokia n° 1 pour votre téléphone chaque semaine, envoyez simplement NOKIA par SMS au 8007 pour commencer. Commencez à envoyer des SMS et informez vos amis www.getzed.co.uk POBox 36504 W45WQ frais normaux de 150p/tonalité 16+",spam,
Anda perlu segera mengirim uang kepada IRS SEKARANG di https://tinyurl.com/9022,spam,
Enviar dinero ahora http//bit.ly/1711,phishing,
FREE iPhone 15! Enter code 9403 at bit.ly/123,spam,
"Wir freuen uns darauf, Sie an Bord begrüßen zu dürfen. Singapore Airlines",ham,
Google: Unusual sign-in detected. Verify it's you: bit.ly/123,phishing,
"â€_ stiamo rimanendo qui una settimana in più, torneremo mercoledì prossimo. Come abbiamo fatto al rugby questo fine settimana? Ciao a e a , ci vediamo presto \""ham""",ham,
Invia denaro ora http//bit.ly/1654,phishing,
Work from home: Earn $1325/hour! Start today: tinyurl.com/abc,spam,
විස්තරින්නේ TRI CARE අමාත්යා මගින් යුතුයි. අපට මුදල් පත්රය ලබා ගැනේ ඔබ පුද්ගලයන්ට වැඩි විස්තර සහ අභ්යවකාෂගේ සෆෝනන් අංකය වගුවේ සිටියේ. ඔබ ඉලෙක්සොක් ආරක්ෂාකරන්ට විවෘත කිරීමට ලබා ගත්හෝ දඩබා සමිතවරුන්වට www.undian-bimatri.blogspot.com වෙබ් අඩවිය සමඟ සම්බන්ධ විය හැක.,spam,
Paquet retenu dans le terminal: http://ffnst.com/7DH572,phishing,
உங்கள் அடுத்த வாங்குதலில் 50% குறைப்புடன் சூப்பர் ஷூஸில் சிறப்பு ஆஃபர்: www.supershoes.com/offers ஐ அலுவலகத்தில் பார்க்கவும். விலகி செய்ய bit.ly/com37418,spam,
"Jangan lupa bahwa Anda dapat menempatkan sebanyak mungkin Permintaan GRATIS melalui 1stchoice.co.uk sesuai keinginan Anda. Untuk informasi lebih lanjut, hubungi 08707808226.",spam,
(aytd2773838383 https://goo.gl/783191,spam,
K y estás seguro de que no tengo que tener formularios de consentimiento para hacerlo :V,ham,
Enviar dinero ahora http//bit.ly/1760,phishing,
dw**6@gm**.com ගිනුමට Microsoft ***********86 වෙනස් වී ඇත. ඔබට නොවශයෙන්ම එවාකළාද? https://aka.ms/alca,ham,
Prize winner! Claim your $3764 gift card at bit.ly/123,phishing,
"RCT' සඳහා ඉන්ද්රියාන්ගේ සබ්වයද ඉක්මනින් ඔබට යොමු ලයි. සතුයි, වැටියන්",spam,
Send Money Now http//bit.ly/1736,phishing,
"Che schifo. Passerò da te in modo da potermi fare i capelli. Me li farai gratis, vero?",ham,
Send Money Now http//bit.ly/1584,phishing,
Bank of America: Suspicious charge of $2307. Review at bit.ly/123,phishing,
Pacchetto trattenuto nel terminal: http://ffnst.com/7DH1063,phishing,
https://goo.gl/783661,spam,
Your account balance is $2916,ham,
سيدي، أحتاج رقم الحساب في بنك AXIS وعنوان البنك.,ham,
RM0.00 பைர்ஃப்ளை FY3552 PEN-KNO-வில் 20DEC23 வயதாக்கப்பட்டு 0700 மணிக்கு மாற்றப்பட்டுள்ளது. புதிய பட்டியல் மின்னஞ்சல் அனுப்பப்பட்டது. விசேஷமாக +60378454543 எண்ணுக்கு அழையவும்.,ham,
"¡Listo, estamos conectados! ¿En dónde se encuentran ustedes?",ham,
කවදා කයනවාද... ඔයාටත් විශාලත්වයින්ය අපේදා මේ දෙනෙක් ලොකු වෙයිද...,ham,
Your tax refund of $1376 is ready. Claim at goo.gl/xyz,phishing,
Send Money Now http//bit.ly/1328,phishing,
பணம் அனுப்பவும் http//bit.ly/1313,phishing,
Paket ditahan di terminal: http://ffnst.com/7DH17,phishing,
Debt relief program: Get out of debt fast! Call 2204,spam,
Your verification code is 3611,ham,
"ANEKA SHOP bietet Promotion: Blackberry DAKOTA 2,4 Millionen, TOURCH 1,7 Millionen, ONIX.2 1,5 Millionen, GEMINI 800 Tsd., Zur Bestellung 085325557999 Pin BB-2A96DE82 www.aneka999.blogspot.com",spam,
Paket im Terminal festgehalten: http://ffnst.com/7DH62,phishing,
"Grazie per aver utilizzato il pacchetto dati da Indosat. Per informazioni dettagliate, premi *123#",spam,
Invia denaro ora http//bit.ly/1742,phishing,
¡Venta de verano caliente! Compra uno y llévate otro gratis en todas las prendas de playa en TrendyStyles. ¡Compra ahora en www.trendystyles.com/sale23!,spam,
WIN 3523 NOW! Click goo.gl/xyz to claim!,spam,
Your entry won! Claim $668 cash prize at tinyurl.com/abc,spam,
"Lo siento, no puedo hablar por teléfono, estoy con mis padres.",ham,
WhatsApp: New security code: 4732. Don't share it.,phishing,
நீங்கள் ஃபிளாஷ் அல்லது மூவி மேக்கர் பயன்படுத்த வேண்டுமா?,ham,
Delhi and chennai still silent.,ham,
Envoyer de l'argent maintenant http//bit.ly/1610,phishing,
"இந்த வாரத்திற்கான SavaMob உறுதிப்பாடுகள் இப்போது அணுகக்கூடியவை. விவரங்களுக்கு 08709501522 எண்ணை அழைக்கவும்! SavaMob, POBOX 139, LA3 2WU. எட்டகம் கால். SavaMob - மொபைல் பரிசுகள்!",spam,
Sende jetzt Geld http//bit.ly/2318,phishing,
You need to send money the IRS NOW at https://tinyurl.com/8896,spam,
Enviar dinero ahora http//bit.ly/2615,phishing,
Enviar dinero ahora http//bit.ly/2186,phishing,
1 நோகியா டோன் 4 உங்கள் ஃபோனுக்கு ஒவ்வொரு வாரம்! உங்கள் நாம் NOK எழுதி 87021 என்ற இலக்கிக்கு அனுப்பவும். 1 வது டோன் இலவசமாக! அதனால் இப்போது எஸ்எம்எஸ் அனுப்பி உங்கள் நண்பர்களுக்கு சொல்லுங்கள். 150பைசா/டோன். 16 பதில் HL 4info,spam,
