id,source,text,label
r06431,rehearsal,අත්පොරෝසික! ඔබගේ ජංගම දුරකතන අවසන් සඳහා £2000 උපාංගයක් ලබා දුනා. ඉංගුලින්ට සහිත දුරේෂික අවශ්‍යතා. 09061790121 ට ඇමතුම් කරන්න. අයදුම 3030. නිවැරදි 12 ක් නපුරත්. 150ppm.,spam
r06432,rehearsal,WIN 3882 NOW! Click goo.gl/xyz to claim!,spam
r06433,rehearsal,"Ihre einzigartige Benutzer-ID lautet 1172. Um sie zu entfernen, senden Sie STOP an 87239 Kundendienst 08708034412.",spam
r06434,rehearsal,FREE iPhone 15! Enter code 9135 at goo.gl/xyz,spam
r06435,rehearsal,"ПТ. Pertamina persero принимает заявки на работу от сотрудников, окончивших профессиональные училища (SMK), D1, D2, D3, S1 и S2. Отправьте свое резюме, CV, диплом, фотографии 4x6 и уведомление на электронную почту: pertaminareckrutment@ymail.com",spam
r06436,rehearsal,Earn $4163 per week working from home!,spam
r06437,rehearsal,"Seseorang yang kamu kenal telah meminta layanan kencan kami untuk menghubungi kamu! Tidak bisa menebak siapa? PANGGIL 09058095107 SEKARANG semuanya akan terungkap. POBox 7, S3XY 150p",spam
r06438,rehearsal,Earn $2729 per week working from home!,spam
r06439,rehearsal,يجب عليك إرسال الأموال للضرائب الفيدرالية اليوم على الرابط: https://tinyurl.com/8846,spam
r06440,rehearsal,OFFIZIELLE NACHRICHT Herzlichen Glückwunsch! Ihre SIM-Karte hat einen Preis in Höhe von Rp. 100 Mio von TRI CARE gewonnen. PIN: 7Y7R8K9Z Weitere Informationen unter: www.situstricare77.blogspot.com,spam
r06441,rehearsal,يجب عليك إرسال الأموال إلى مصلحة الضرائب الآن على الرابط التالي: https://tinyurl.com/9000,spam
r06442,rehearsal,https://goo.gl/783349,spam
r06443,rehearsal,"Dapatkan nada dering Inggris 3 Singa, balas lionm 4 mono atau lionp 4 poly. Untuk pilihan lain kunjungi www.ringtones.co.uk, yang asli dan terbaik. Harga nada dering 3GBP, tarif operator jaringan berlaku.",spam
r06444,rehearsal,https://bit.ly/11309,spam
r06445,rehearsal,Tonos de Boltblue por 150p Responde POLI# o MONO# ej. POLI3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me o STOP 4 tonos más. Texto más para MÁS.,spam
r06446,rehearsal,Debt relief program: Get out of debt fast! Call 2961,spam
r06447,rehearsal,"Hola, Tu cumpleaños se acerca pronto. Es momento de comprar un Plan a Término de 1 Cr por Rs.5390 en lugar de pagar Rs.5603 después del cumpleaños. Haz clic en rml.lu/Cvs559Y31",spam
r06448,rehearsal,قام شخص ما بالاتصال بخدمة المواعدة الخاصة بنا وأدخل رقم هاتفك لأنهم مهتمون بك! لمعرفة من هو، اتصل من هاتف أرضي على الرقم التالي 09111032124. ص.ب 12n146tf150p,spam
r06449,rehearsal,Your entry won! Claim $2085 cash prize at tinyurl.com/abc,spam
r06450,rehearsal,"தொடர்புக்கான விரைவில் அழைக்கவும்! உங்கள் ABTA இலவச 4* ஸ்பானிஷ் விடுகதை அல்லது £10,000 பணம் சம்பந்தப்பட்டுத்தர வேண்டும் SAE நியமனங்கள் BOX 47 PO19 2EZ 150ppm 18+",spam
r06451,rehearsal,🎉 CONGRATS! You won $992 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06452,rehearsal,(aytd2773838383 https://goo.gl/782825,spam
r06453,rehearsal,"Transfiera el dinero a esta cuenta. mandiri. Número de cuenta: 152-00-1236312-9. A nombre de: DARMAN. Una vez transferido, por favor envíe un mensaje de texto a este número. Gracias.",spam
r06454,rehearsal,Pouvez-vous obtenir 2 téléphones MAINTENANT? Je veux discuter pour organiser une rencontre. Appelez-moi MAINTENANT au 09096102316. Tu peux venir ici demain. Amour JANE xx. Les appels sont de £1/min.,spam
r06455,rehearsal,"Préstamo para cualquier propósito £500 - £75,000. Propietarios e inquilinos bienvenidos. ¿Ha sido rechazado previamente? Aún podemos ayudar. Llame gratis al 0800 1956669 o envíe un mensaje de regreso con 'ayuda'",spam
r06456,rehearsal,Sei iscritto al miglior servizio di contenuti per dispositivi mobili nel Regno Unito al costo di £3 ogni 10 giorni fino a quando non invii STOP al numero 82324. Servizio clienti 08706091795.,spam
r06457,rehearsal,න්‍යාන රෙන්ටල් 4.49 මාසයේ සහ 750 රහස් ජාල කරන නේට්වාදය සමඟ බීලීක කැමරා ජලයන් එකට නොචහ 2:1 මිල ටෙක්ස්ට් සහිත චේෂ් ඇල්ස් ඇතුළු වෙයි. එජ් 08001950382 අයදුම් හෝ නොගෙනයාගෙන ඇත්ද/J MF.,spam
r06458,rehearsal,WIN 4838 NOW! Click bit.ly/123 to claim!,spam
r06459,rehearsal,Veuillez appeler notre service clientèle au numéro vert 0808 145 4742 entre 9h et 23h car vous avez GAGNÉ un prix garanti de 1000 £ en espèces ou un prix de 5000 £ !,spam
r06460,rehearsal,Debt relief program: Get out of debt fast! Call 4237,spam
r06461,rehearsal,Link yang Anda berikan tampaknya merupakan link singkat yang mengarahkan ke tujuan yang tidak jelas. Apakah ada informasi tambahan yang ingin Anda sampaikan?,spam
r06462,rehearsal,أيها الأصدقاء، تحققوا من استخدام المنح المقدمة للوقود والتعويضات لمن يستحقها! للشكاوى، قوموا بكتابة كلمة الوقود (متبوعة بالمحتوى اللازم) وإرسالها إلى 1708.,spam
r06463,rehearsal,¿Ha tenido su móvil durante 10 meses? Actualícese a los últimos teléfonos de cámara/vídeo de Orange de forma GRATUITA. Ahorre £ con mensajes de texto gratuitos/llamadas de fin de semana. Envíe YES para que le devolvamos la llamada o no para cancelar.,spam
r06464,rehearsal,எங்கள் பதிவுகள் உங்களுக்கு உள்ள அறுவைகளை மொத்தம் 5000 பவுண்டுக்கு பெற முன்னொருவற்குச் சந்தத்தில் அபகரங்கள் பட்டியலை கட்டுப்படுத்துவது முன்கையில் உத்தரவு அளித்த அரசரை சிகளமாக அனைத்ததுமே பெறுவதற்கு 4 விடமான அனுதானங்களுடன் மெசேஜ் அனுது CLAIM. 2 நிறுத்த என் 2 STOP மசேஜ் அனுது 2 நிறுத்து.,spam
r06465,rehearsal,Necesitas enviar dinero al IRS AHORA en https://tinyurl.com/8899,spam
r06466,rehearsal,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,spam
r06467,rehearsal,"Minuti doppi e 1000 messaggi su tariffe Orange. Ultimi modelli di Motorola, SonyEricsson e Nokia con Bluetooth GRATIS! Chiama MobileUpd8 al 08000839402 o chiama per non ricevere più messaggi/HF8",spam
r06468,rehearsal,"Mau berhubungan malam ini? Ingin lokasi Dogging yang nyata dikirim langsung ke ponsel Anda? Bergabunglah dengan Jaringan Dogging terbesar di Inggris. Kirim PARK ke 69696 sekarang! Malam. ec2a. 3lp ¬£1,50/pesan",spam
r06469,rehearsal,உயர் கோடை விற்க! TrendyStyles உள்ள அனைத்து கடற்காட்டியக் கருவி ஒருவகையை அல்லது அதற்கு அதே வகையை இலவசமாக பெறவும். இப்போது வாங்கவும் www.trendystyles.com/sale33,spam
r06470,rehearsal,"புதிய இசைக்கருவிகள் இந்த வாரம் உள்ளன: 1) McFly-All Ab.., 2) சாரா ஜோர்ஜ் - Shock.. 3) வில் ஸ்மித் - Switch.. ஆர்டருக்கு அடுத்த செய்தியில் உலாவி விதிகளை அடைக.",spam
r06471,rehearsal,URGENT: Your prize is waiting! Call 5853,spam
r06472,rehearsal,අද වසරේ සිට පමණයි? දරුවන්ට පමන්යි හැනියාව භාවිතා කිරීමට? එක්සඩ් පමන්යි ස්ථීර 2 අක්ෂරියෝගේ ස්ථීර පිහිටන්න 2 වෙනත් උපසිරස වේදනාවන් ලබාගත හෝ? එමනිසා UK ප්‍රඥාසිරවීමේ ප්‍රවේශකය ලෙස GRAVEL ටේක්ස් එක 69888ට ටෙක්ස් කරන්න! නොට්. එසි 2එ. 31පී. පඬුවනො@150පයි,spam
r06473,rehearsal,முக்கிய தகவல் 4 ஆரஞ்சு பயனர். இன்று உங்கள் அதிசய நாள்! 2இதற்கான காரணத்தை ஆராயவும் http://www.urawinner.com இணையதளத்தில் உள்நுழையவும். உங்களை கிளப்பு ஆக்கும் ஒரு அடிமுறை காணக்கூடிய சூட்டு உள்ளது!,spam
r06474,rehearsal,உருட்டு கோடை விற்பனை! என் விளம்பர சரை பெற உள்ள எல்லா கடற்கசியம் பொருளுக்கும் TrendyStyles வில். இப் புத்தகங்கள் www.trendystyles.com/sale32 சேருங்கள்.,spam
r06475,rehearsal,This does not seem to be a complete sentence and the provided link does not lead anywhere. How can I assist you further?,spam
r06476,rehearsal,https://goo.gl/783015,spam
r06477,rehearsal,Your entry won! Claim $2872 cash prize at tinyurl.com/abc,spam
r06478,rehearsal,"உங்கள் வெற்றியை பெற வாய்ப்பு - வீக் காசு £250 ஒவ்வொரு வாரமும் TXT: ACTION ஐ 80608 க்கு அனுப்பவும். T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",spam
r06479,rehearsal,"ANEKA SHOP partage Promo Type Blackberry DAKOTA 2,4 jt, TOURCH 1,7 jt, ONIX.2 1,5 jt, GEMINI 800 rb, Pour commander 085325557999 Pin BB-2A96DE82 www.aneka999.blogspot.com",spam
r06480,rehearsal,Mau memiliki telepon video baru? 750 menit kapan saja di semua jaringan? Setengah harga sewa garis dan pesan teks gratis selama 3 bulan? Balas atau hubungi 08000930705 untuk pengiriman gratis.,spam
r06481,rehearsal,"இந்தோஸேட் இலியில் உள்ள உங்கள் 0815XXXXXXX எண் அனைத்தும் வெற்றியையும் சேர்த்தபோது கிடைக்கும் மொபைல் விண்ணப்பு அடடிப்புகளைப் பெற்றவராக தேர்வு செய்யப்பட்டார். பெற்றிருந்து உங்கள் வெற்றி குரலின் PIN வெற்றி பொருள் (b89c7h9) என்பதை u/info படிக்க இந்த லிங்கை சொல்லவும் www.semarak-poinplusplus-2013.webs.com"" (இந்த கைபேசியில் இடமில்லாத எண் 085798428715 இரும்)",spam
r06482,rehearsal,අන්තර්ජාල ෆූට්බෝෆෝල් ඔදුන ඔබට ආරක්ෂිතා පැරණිත් ESPN නොවේ. වික්‍රමසිංහල ප්‍රතිශ්රේඛ ඇරඹීම සදහා ESPN වෙත තැපැල් කරන්න.,spam
r06483,rehearsal,تهانينا، رقمك 3Care المحظوظ قد تم اختيارك للحصول على جائزة نقدية بقيمة 45 مليون روبية من برنامج قسيمة 3Care رمز: 7711CA88 لمزيد من المعلومات زر: www.tricare2016.jimdo.com,spam
r06484,rehearsal,كوينمو تنقص قليلاً لمواصلة لعبتك؟ اشترِ باستخدام الرصيد، صديقي، تحقق على http://tsel.me/jajanonline,spam
r06485,rehearsal,Phony ⚠️ ¬£350 ! award 🔗 - Todays Voda < numbers ending XXXX are \ selected ~ to receive a ¬£350 award. If you have a 🛡️ match please : call ] 08712300220 quoting claim code 3100 standard rates app %,spam
r06486,rehearsal,URGENT: Your prize is waiting! Call 4680,spam
r06487,rehearsal,"Inserimento gratuito al concorso settimanale gr8prizes per avere la possibilità di vincere l'ultimo Nokia 8800, PSP o £250 in contanti ogni settimana. Manda un SMS con la parola GREAT al 80878 http//www.gr8prizes.com 08715705022",spam
r06488,rehearsal,Your entry won! Claim $1733 cash prize at goo.gl/xyz,spam
r06489,rehearsal,Debes enviar dinero al IRS AHORA en https://tinyurl.com/8867,spam
r06490,rehearsal,FreeMsg>ප්‍රිය XMAS ටෝන්ස්! වරදක්,spam
r06491,rehearsal,"Hai, Ulang tahun Anda akan segera tiba. Saatnya membeli 1 Rencana Termasuk dengan harga Rs.5390 daripada membayar Rs.5603 setelah ulang tahun. Klik rml.lu/Cvs559Y31",spam
r06492,rehearsal,yοur entrу won! claіm $i743 саsh prіze аt tinyurl.сom/abc,spam
r06493,rehearsal,Earn $609 per week working from home!,spam
r06494,rehearsal,🎉 CONGRATS! You won $4969 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06495,rehearsal,🎉 CONGRATS! You won $1894 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06496,rehearsal,Debt relief program: Get out of debt fast! Call 6286,spam
r06497,rehearsal,https://goo.gl/783074,spam
r06498,rehearsal,WIN 2723 NOW! Click tinyurl.com/abc to claim!,spam
r06499,rehearsal,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,spam
r06500,rehearsal,Desideri un rapporto sessuale esplicito in 30 secondi? Chiama ora il 02073162414! Costo: 20p/min.,spam
r06501,rehearsal,FREE iPhone 15! Enter code 5794 at bit.ly/123,spam
r06502,rehearsal,https://bit.ly/10699,spam
r06503,rehearsal,FREE iPhone 15! Enter code 7943 at bit.ly/123,spam
r06504,rehearsal,(aytd2773838383 https://goo.gl/783245,spam
r06505,rehearsal,Your entry won! Claim $2317 cash prize at bit.ly/123,spam
r06506,rehearsal,🎉 CONGRATS! You won $829 Amazon gift card! Redeem at tinyurl.com/abc 🎉,spam
r06507,rehearsal,"සරසවිය, අපි සැකයක් සහිතව හැඟී වී No. හිඟේත් වේග. ඔබගේ විසුරන්ගේ මුද්‍රතතා -2 පනත PT.MKIOS PIN;M248K81 ඔබගේ පින්ට්වර් පරිතා කිරීමට කරන්න www.hadiahresmi-mkios29.blogspot.comතා!",spam
