id,source,text,dataset_label,rule_label,rule,typesafe_label,typesafe_confidence,decision,decision_source
r05599,rehearsal,تحديث نقاط TSELpoin 777 لمفاجأة نقاط جائزة Rp. 15 مليون يتم منحها رسميًا على 0852212XXXXX PIN-b7Bc247. لمزيد من المعلومات، اتصل بالخدمة العملاء عبر PT.TELKOMSEL على 021-40467488 أو 021-50219992. المرسل: +777,spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r05716,rehearsal,Saya tidak bisa membuka tautan yang disediakan. Apakah ada yang bisa saya bantu?,spam,remove,decision4_translator_note,ham,0.96,remove,approved 2026-09-17 (bulk suggestion)
r05766,rehearsal,07732584351 - Rodger Burns - MSG = Nous avons essayé de vous appeler concernant votre réponse à notre SMS pour un téléphone mobile Nokia gratuit + une caméra gratuite. Veuillez appeler maintenant le 08000930705 pour la livraison demain,spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r06166,rehearsal,"Come abbonato SIM, sei stato selezionato per ricevere un Bonus! Ricevilo a casa tua, invia la parola OK al numero: 88600 per richiederlo. 150p/messaggio, SCAD. 30 apr.",spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r06238,rehearsal,خاص! بيان حسابك لعام 2003 يظهر 800 نقطة S. I. M. غير المُستردة. اتصل على 08715203694 برمز المعرف: 40533 تنتهي في 31/10/04,spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r06328,rehearsal,PRIVATO! Il tuo estratto conto del 2003 per il numero 07753741225 mostra 800 punti S.I.M. non raccolti. Chiama il 08715203677 Codice Identificativo: 42478 Scade il 24/10/04,spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r06577,rehearsal,¡Gran noticia! Llama al número gratuito 08006344447 para reclamar tu garantizado £1000 en EFECTIVO o £2000 en regalo. ¡Habla con un operador en vivo AHORA!,spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r06630,rehearsal,ЧАСТНОЕ! Ваш выписка по счету за 2003 год показывает 800 неиспользованных баллов S.I.M. Звоните по номеру 08718738002 и используйте код идентификатора: 48922. Срок действия истекает 21/11/04.,spam,spam,,phishing,0.96,phishing,approved 2026-09-17 (bulk suggestion)
r07031,rehearsal,احصل على مكبر لبيانات الهاتف المحمول مجانًا مع كل خط جديد في MobileNet. اتصل بنا على 800-555-0199 أو قم بزيارة www.mobilenet.com/68,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r07207,rehearsal,احصل على مكبر بيانات محمول مجاني مع كل خط جديد للهاتف في شبكة موبايل نت. اتصل بنا على الرقم 800-555-0199 أو قم بزيارة www.mobilenet.com/45,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r08008,rehearsal,Ricevi un potenziatore gratuito dei dati mobili con ogni nuovo piano telefonico su MobileNet. Chiamaci al 800-555-0199 o visita www.mobilenet.com/18,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r08339,rehearsal,Получите бесплатный мобильный усилитель данных при подключении нового телефонного плана на MobileNet. Позвоните нам по телефону 800-555-0199 или посетите www.mobilenet.com/3,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r08407,rehearsal,Получите бесплатный усилитель мобильных данных при подписании нового тарифного плана на Мобайлнете. Позвоните нам по номеру 800-555-0199 или посетите www.mobilenet.com/49,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r08584,rehearsal,மொபைல்நெட் விபர திட்டத்தில் ஒவ்வொரு புதிய ஃபோன் திட்டத்துடன் இலவச மொபைல் தரவு பூஸ்டரைப் பெறுங்கள். எங்களை 800-555-0199 எண்களில் அழையவும் அல்லது www.mobilenet.com/56 இணையதளத்தில் பார்க்கவும்.,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r09174,rehearsal,احصل على مكبر البيانات المحمول مجانًا مع كل خطة جديدة للهواتف في شركة موبايل نت. اتصل بنا على 800-555-0199 أو قم بزيارة www.mobilenet.com/43,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r09221,rehearsal,احصل على مكبر بيانات مجاني للهاتف المحمول مع كل خط هاتف جديد في شركة موبايل نت. اتصل بنا على الرقم 800-555-0199 أو قم بزيارة www.mobilenet.com/65,phishing,phishing,,spam,0.96,spam,approved 2026-09-17 (bulk suggestion)
r04426,rehearsal,"¡Urgente! Llama al 09066350750 desde tu teléfono fijo. Tu vacaciones en Ibiza de 4 estrellas o 10,000 en efectivo te esperan para ser recogidas. SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r04579,rehearsal,"Felicidades, has sido premiado con 500 de vales de CD o 125 regalos garantizados y entrada gratuita a un sorteo semanal de 100. Envía MUSIC al 87066 para más información. Consulta los términos y condiciones en www.Ldew.com1win150ppmx3age16.",spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r05161,rehearsal,07732584351 - Rodger Burns - MSG = Nous avons essayé de vous appeler concernant votre réponse à notre SMS pour un téléphone portable Nokia gratuit + un caméscope gratuit. Veuillez appeler maintenant le 08000930705 pour la livraison demain,spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r05174,rehearsal,සුබසැති !!! ඔබට PT.Bank Rakyat Indonesia වෙළදපල Rs. 27අහස ගෙවිය හැකිය යුතුය. ඔබගේ පින්:ijh76k79 වැරදි වේ: www.bri-untungbeliung.blogspot.com හෝ දුරක: 021-3677-1839,spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r05251,rehearsal,"Mohon maaf, saya tidak dapat membuka tautan yang diberikan. Apakah saya bisa membantu Anda dengan pertanyaan lain?",spam,remove,decision4_translator_note,ham,0.95,remove,approved 2026-09-17 (bulk suggestion)
r05358,rehearsal,"Tu saldo en efectivo es actualmente de 500 libras - para maximizar tu dinero en efectivo, envía DINERO en este momento al 86688 solo por 150p/mensaje. CC: 08718720201 Apartado de correos 114/14 TCR/W1",spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r05583,rehearsal,"Urgente - chiama 09066649731 da una linea fissa. La tua vacanza gratuita a Ibiza di 4* o £10,000 in contanti ti attendono per il ritiro SAE T&C PO BOX 434 SK3 8WP 150ppm 18+",spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r05737,rehearsal,ස්තුතියි! ඔබට $1000 වොල්මාර්ට් උපන් පහත සඳහන් ලින්ක්‌ගෙනු කිරීමට පිළිබඳව http://bit.ly/12345 ගෙනා ගන්න.,spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r06205,rehearsal,"Stai venendo contattato/a dal nostro servizio di appuntamenti da qualcuno che conosci! Per scoprire chi è, chiama da una linea fissa al numero 09050000878. PoBox45W2TG150P",spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r06464,rehearsal,எங்கள் பதிவுகள் உங்களுக்கு உள்ள அறுவைகளை மொத்தம் 5000 பவுண்டுக்கு பெற முன்னொருவற்குச் சந்தத்தில் அபகரங்கள் பட்டியலை கட்டுப்படுத்துவது முன்கையில் உத்தரவு அளித்த அரசரை சிகளமாக அனைத்ததுமே பெறுவதற்கு 4 விடமான அனுதானங்களுடன் மெசேஜ் அனுது CLAIM. 2 நிறுத்த என் 2 STOP மசேஜ் அனுது 2 நிறுத்து.,spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r06559,rehearsal,"ප්‍රතිනෝමාලයන් කරෙනා, BRI මෙම ප්‍රවේශ පිළිබඳ ඔබට ඇමතුම දායාදීමට හා ඔබගේ ගිනින් පරික්ෂිත කිරීමට කඳවු වූවිට Rs. 27මිටි BRI සේවාවෙන් පරික්ෂිත කිරීමට ඉඩ ලබාගත්තේ බැලීමේ කේක්: 02599875 වැඩි විශ්වාසය සමඟ: www.callcenterbankbri.blogspot.co.id",spam,spam,,phishing,0.95,phishing,approved 2026-09-17 (bulk suggestion)
r07017,rehearsal,Ricevi un potenziatore gratuito di dati mobile con ogni nuovo piano telefonico su MobileNet. Chiamaci al 800-555-0199 o visita www.mobilenet.com/59,phishing,phishing,,spam,0.95,spam,approved 2026-09-17 (bulk suggestion)
r07488,rehearsal,Notice: Ricevi un potenziatore di dati mobile gratuito con ogni nuovo piano telefonico su MobileNet. Chiamaci al 800-555-0199 o visita www.mobilenet.com/10,phishing,phishing,,spam,0.95,spam,approved 2026-09-17 (bulk suggestion)
r03972,rehearsal,"Netflix - _ Drei > weitere Schritte und wir 🎁 erledigen den 📧 Rest für Sie. , Beenden Sie | hier % die Registrierung: m.netflix.com/kgBn85d1Zfx",ham,ham,,phishing,0.94,ham,approved 2026-09-17 (bulk suggestion)
r04641,rehearsal,p1g y7h! no' anda 081310xx m-dpt hadi4h 4ll new av@nz4 dr pt.telkom5el pin @nda:b89c7h9 info kl1k: www.7sel-re5mi777.jimd0.coma/hub;0016282333306308,spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05105,rehearsal,"БЕСПЛАТНОЕ СООБЩЕНИЕ: Мы ошибочно выставили счет на ваш мобильный номер от короткого номера 83332. Пожалуйста, позвоните по номеру 08081263000, чтобы вернуть вам сумму оплаты. Этот звонок будет бесплатным с любой телефонной линии BT.",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05207,rehearsal,"Votre compte de 2004 pour 07XXXXXXXXX montre 786 points non échangés. Pour réclamer, appelez le 08719181259 Code identifiant: XXXXX Expire le 26.03.05",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05239,rehearsal,"හායි, ඔබගේ උපන් දිනය ඉටුරු වේ. එය අවශ්‍යයි 1 Cr ක්‍රි ඉබ සගය කිරීමට වෙනස්පොල Rs.5603 ක ගොහෙම වෙළදපදනට ඉතා Rs.5390 මත click rml.lu/Cvs559Y17ම් ක්ලික් කරන්න.",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05244,rehearsal,Urgen! Hubungi 09066350750 dari telepon rumah Anda. Liburan 4* Ibiza gratis atau 10.000 uang tunai menunggu pengambilan. S&K berlaku. PO BOX 434 SK3 8WP. Biaya panggilan 150 ppm. 18+,spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05441,rehearsal,"Maaf, saya tidak bisa membuka tautan yang tidak jelas. Apakah Anda memiliki pertanyaan atau permintaan bantuan tertentu?",spam,remove,decision4_translator_note,ham,0.94,remove,approved 2026-09-17 (bulk suggestion)
r05924,rehearsal,"¡Alguien ha contactado nuestro servicio de citas e ingresado tu número de teléfono porque les gustas! Para descubrir quién es, llama desde una línea fija al 09111032124. PoBox12n146tf150p",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05932,rehearsal,"அவசரம்! தயவுசெய்து 0906346330 என்பதை அழைக்கவும். உங்கள் ABTA சராசரி 4* ஸ்பானிஷ் விடயம் அல்லது £10,000 காசு பெற முடியும். சீரை பெற கைப்பேசியுள் அல்லது நியமத்துக்கு உரிய கெட்டு பெற முன்னாள் பொக்கு எண் 47 PO19 2EZ 150ppm 18+",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r05978,rehearsal,"ඔබට  EURO2004 CUP FINAL විමර්ශනය ලබා දෙයි හෝ Â£800 මුදලක්, ලබා ගැනීම සඳහා 09058099801 b4190604 ට අපට අපේක්ස් 7876150 ppm ට චායාර්ථ කරන්න.",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r06171,rehearsal,PRIVATO! Il tuo Estratto Conto del 2003 per il numero di telefono <fone no> mostra 800 punti S. I. M. non riscattati. Chiama il 08715203656 Codice Identificativo: 42049 Scade il 26/10/04,spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r06507,rehearsal,"සරසවිය, අපි සැකයක් සහිතව හැඟී වී No. හිඟේත් වේග. ඔබගේ විසුරන්ගේ මුද්‍රතතා -2 පනත PT.MKIOS PIN;M248K81 ඔබගේ පින්ට්වර් පරිතා කිරීමට කරන්න www.hadiahresmi-mkios29.blogspot.comතා!",spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r06664,rehearsal,PRIVÉ ! Votre relevé de compte 2003 pour 07973788240 montre 800 points S. I. M. non utilisés. Appelez le 08715203649 Code d'identification : 40533 Expire le 31/10/04,spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
r06669,rehearsal,PRIVATO! Il tuo Estratto Conto del 2003 per 07973788240 mostra 800 punti S. I. M. non riscattati. Chiama 08715203649 Codice Identificativo: 40533 Scade il 31/10/04,spam,spam,,phishing,0.94,phishing,approved 2026-09-17 (bulk suggestion)
