text,label,category
Looking for a new job? Browse 1372 nursing openings near you on Monster. Unsubscribe: reply STOP,spam,real_job_ad
"STC: your recharge of £2,164 was successful. Validity 72 days.",ham,real_telco_util_notice
"Job alert: app tester roles from $4,908/hr. Set up alerts at indeed.com. Opt out anytime.",spam,real_job_ad
"Iberdrola: a power cut is affecting your area. Engineers are on site, estimated restoration 9:30am.",ham,real_telco_util_notice
Fnac: a a phone case was ordered from a new device in Nairobi. Charged $783. Cancel: 1-870-294-7330,phishing,fake_order_callback
"Part-time job offer from Deloitte: share posts for ₹439.20 per task, paid to your bank daily. reply YES",phishing,job_scam
"Hi Mei, Camille here from the estate agent, confirming your viewing Friday at noon.",ham,friend_wrong_number
FedEx notice: package #267-6856850-5178015 returns to sender unless address is confirmed: https://is.gd/z90144/id,phishing,delivery_fee
"Extended car warranty: your coverage may be expiring. Protect your vehicle from repair bills, call +34 654 242 792 for a quote.",spam,generic_ads
ماما هذا رقمي الجديد، جوالي ضاع. ممكن تحولين لي $57 اليوم وأرجعها لك بكرة؟,phishing,new_number_family_i18n
Weather alert: severe thunderstorm warning for Sydney until 8:30pm. Avoid low-lying roads.,ham,real_hr_and_appointments
"Papa I phone fell in the pool Can you message me on WhatsApp on this number? I need a favour, it's a bit urgent. please",phishing,new_number_family
Glückwunsch! Sie wurden für einen €750 Home Depot Gutschein ausgewählt. Jetzt einlösen: https://shorturl.at/m20517/refund,phishing,prize_win_i18n
"Jio: your recharge of AED 1,074 was successful. Validity 66 days.",ham,real_telco_util_notice
Unlock 13k followers overnight! Grow your Instagram fast: instaboost.net,spam,generic_ads
MediaMarkt: dog food is out for delivery today. Someone should be available to sign.,ham,real_order_notice
Seu código BNP Paribas é 154 671. Não compartilhe com ninguém.,ham,real_codes
"Job alert: app tester roles from AED 4,274/hr. Set up alerts at ziprecruiter.com. Opt out anytime.",spam,real_job_ad
Your cashback of $620 expire Friday! Redeem now: https://rb.gy/b96163,phishing,prize_win
British Airways: flight BA5824 to London now departs from gate C37. Boarding at 9:30am.,ham,real_hr_and_appointments
"You've been chosen for a €3,264 compensation from Apple. Enter your card to receive it: http://e-refund.icu/verify",phishing,prize_win
"Buy AED 4,729 of fuel at Aldi and get a ₹2,851 bonus card. Ends this weekend.",spam,giftcard_promo
"Your Airbnb host Mei sent you a message: check-in is after 3pm, the lockbox code is in the app.",ham,real_hr_and_appointments
"You are our 100,000th customer! A iPhone 16 Pro is waiting for you. Pay only shipping £3.20: https://bit.ly/u89500/pay",phishing,prize_win
Amazon Prime: your card needs re-verification. Keep access: http://renew-pay.info,phishing,account_problem_link
مرحبا، وصلك كود من 6 أرقام؟ كتبت رقمك بالغلط، ممكن ترسله لي؟,phishing,code_relay_i18n
School: sports day on tonight. See the newsletter for details.,ham,real_hr_and_appointments
Ganhe até £85 por dia com apostas online! Cadastre-se grátis: apostaganha.bet,spam,ads_i18n
"Your Jumia account was used to buy MacBook Pro for AED 3,662. If this wasn't you contact support at 1-876-917-1119 before shipment.",phishing,fake_order_callback
"Enter our summer giveaway for a chance to win a €1,500 Carrefour gift card. Enter at carrefour.com/track/giveaway. No purchase necessary.",spam,giftcard_promo
Heyy do you still have the charger I left at yours? xx,ham,friend_favor
BBVA: your new card ending 1317 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
Félicitations ! Vous avez gagné $500 au tirage mobile. Confirmez vos coordonnées : https://rb.gy/w73759,phishing,prize_win_i18n
Job alert: remote assistant roles from £309/hr. Set up alerts at indeed.com. Opt out anytime.,spam,real_job_ad
"Hi Auntie!! This is my temporary number until I get the new phone. I'm in a bit of a mess, can you help me out? ok?",phishing,new_number_family
"Now hiring: forklift operators at Tesla, R$19/hr. Apply at indeed.com. Reply STOP to opt out.",spam,real_job_ad
"NatWest: your card was used abroad in Dallas for £834.72. If you don't recognise this, call the number on your card.",ham,real_bank_notice
"hey it's Natasha from yoga, finally got a UK number, save me x",ham,friend_new_number
Flights to Lisbon from $317.88! Book by tonight at cheapflights.com,spam,generic_ads
"Thanks for your Costco order! GoPro Hero 13, $117.27. Est. delivery Tuesday. Manage your order in the Costco app or costco.com.",ham,real_order_notice
"New number alert, this is Olga :) same WhatsApp, just a new sim. See you Friday!",ham,friend_new_number
On se voit demain ? João vient aussi,ham,chat_i18n
"Thanks for coming to the interview today. We'll be in touch by Monday with next steps. - Ava, HR",ham,real_hr_and_appointments
"Sis it's your son, new number Text me back on here. I can't get into my bank, can you pay something for me quickly? thanks",phishing,new_number_family
IRS: Your Social Security number has been compromised. Call 07 47 11 62 53 immediately.,phishing,gov_callback
Flipkart: order B982511 is ready for pickup at the Dubai store. Bring your order confirmation.,ham,real_order_notice
DPD: your parcel is held at customs. Pay £5.00 customs fee within 2 days: parcel-lagos.icu,phishing,delivery_fee
Tu código de verificación de Apple es 406-178. No lo compartas.,ham,real_codes
"Oops wrong number, sorry!",ham,friend_wrong_number
Noon Order Confirmation: running shoes - AED 28. Delivery tonight. To cancel or report unauthorized use call +971 56 158 7389.,phishing,fake_order_callback
"Hey!! Auntie it's me I'm in a bit of a mess, can you help me out? 🙏",phishing,new_number_family
Yo can you pick up my parcel from the neighbour on your way home? thank you!,ham,friend_favor
MediaMarkt: your order D516627 (AirPods Pro) has shipped and will arrive Monday. Track it at mediamarkt.com/orders.,ham,real_order_notice
Your Argos return for Nintendo Switch was received. Refund of €39 will appear on your card in 3-5 business days.,ham,real_order_notice
Unclaimed prize! You were selected for a Nintendo Switch from Carrefour. Reply YES with your address to receive it.,phishing,prize_win
US Bank: AED 88 was deposited into your account ending 5576. Available balance €281.59.,ham,real_bank_notice
"Badhai ho! Aapko €1,500 ka Tesco gift card mila hai. Abhi claim karein: https://cutt.ly/w98950/pay",phishing,prize_win_i18n
Correos: your driver Priya is 6 stops away.,ham,real_delivery_notice
PostNL: your driver Mateo is 9 stops away.,ham,real_delivery_notice
Flights to Dallas from €906! Book by today at cheapflights.com,spam,generic_ads
Itaú: your KYC needs re-verification. Keep access: renew-secure.icu,phishing,account_problem_link
Canva: your payment of $221 was processed. Next billing date tonight. Manage your plan in Account settings.,ham,real_subscription_notice
Amazon: your order #584-3043001-6189535 (Dyson V15) has shipped and will arrive Thursday. Track it at amazon.com/track.,ham,real_order_notice
YouTube Premium: your payment of $547.19 was processed. Next billing date tomorrow. Manage your plan in Account settings.,ham,real_subscription_notice
"Yo Grandpa, it's Léa, this is my work phone number in case you can't reach the other one. Everything's fine!",ham,friend_new_number
Jetzt $699.53 Bonus sichern! Online Casino mit über 2282 Spielen. spielhalle24.de,spam,ads_i18n
"Hi there Sis, I my old sim got blocked so this is my new number now Please reply here so I know you got this. I can't get into my bank, can you pay something for me quickly? 🙏",phishing,new_number_family
ماما هذا رقمي الجديد، جوالي انكسر. ممكن تحولين لي £69 اليوم وأرجعها لك بكرة؟,phishing,new_number_family_i18n
"PlayStation Plus: a new device signed in to your account from Jakarta. If this wasn't you, change your password in the PlayStation Plus app.",ham,real_subscription_notice
"Hi there a code should have come to your phone, my phone is acting up. What is it? pls",phishing,code_relay
iCloud: your payment of £583.14 was processed. Next billing date tonight. Manage your plan in Account settings.,ham,real_subscription_notice
MediaMarkt: GoPro Hero 13 is out for delivery today. Someone should be available to sign.,ham,real_order_notice
"Hi, mum said dinner is at 10am, bring Lucía if they're free",ham,friend_favor
Australia Post notice: package #112-6178156-6468976 returns to sender unless address is confirmed: http://my-australia.icu/verify,phishing,delivery_fee
Hello? what's the code in the message you just got? my phone is acting up ok?,phishing,code_relay
Your Engie bill of $448.73 is due on Friday. Pay in the Engie app or at engie.com/account. Thank you.,ham,real_telco_util_notice
"Your Airbnb host Sofía sent you a message: check-in is after 1pm, the lockbox code is in the app.",ham,real_hr_and_appointments
"Amazon Customer: you have won £10,000! Claim your prize at https://t.co/k80314",phishing,prize_win
Your Flipkart account was used to buy Nintendo Switch for R$518.07. If this wasn't you contact support at +91 82740 21105 right away.,phishing,fake_order_callback
"Selected candidate: Google needs 25 people to rate products, £201/day. Start today, WhatsApp +44 7457 765363.",phishing,job_scam
"Congratulations! You've been chosen to receive a €50,000 Home Depot gift card. Claim here: go-rewards.club",phishing,prize_win
"Hi happy birthday!!! hope you have an amazing day, call you later ttyl",ham,friend_favor
Seu código HSBC é 869 964. Não compartilhe com ninguém.,ham,real_codes
"Is this Mateo? It's Natasha, we met at the gym last month.",phishing,wrong_number_opener
T-Mobile: planned maintenance in your area Friday 8am-8:30pm. You may lose signal briefly. Sorry for the inconvenience.,ham,real_telco_util_notice
"Bin in 24 Minuten da, die Bahn hatte Verspätung",ham,chat_i18n
"Félicitations ! Vous avez gagné €1,500 au tirage national. Confirmez vos coordonnées : https://t.co/a57615/claim",phishing,prize_win_i18n
"مبروك! تم اختيارك للفوز بقسيمة €2,000 من Starbucks. اضغط للمطالبة: prize-verify.top/refund",phishing,prize_win_i18n
Looking for a new job? Browse 6754 tech openings near you on Indeed. Unsubscribe: reply STOP,spam,real_job_ad
"Hi Sarah, Omar here from the removal company, confirming your viewing today at 3pm.",ham,friend_wrong_number
Telekom: thanks for your payment of R$306. Your next bill is due Wednesday.,ham,real_telco_util_notice
"Glückwunsch! Sie wurden für einen $1,500 Tesco Gutschein ausgewählt. Jetzt einlösen: https://t.co/v34038",phishing,prize_win_i18n
"Xbox Game Pass receipt: $555.73 charged Thursday. If you did not authorize this, cancel at https://cutt.ly/c49107/update",phishing,fake_subscription_charge
"Hi, I think we spoke about the shipment last week? This is Mia.",phishing,wrong_number_opener
"Hi, this is Mia from Netflix HR. Your profile was shortlisted for a work-from-home survey taker role, $73/hour. text +34 617 494 573 to start.",phishing,job_scam
iCloud: payment of £71 could not be processed. Update your billing within 48 hours or lose access: get-billing.club/pay,phishing,fake_subscription_charge
"Jumia Order Confirmation: PlayStation 5 - £4,085. Delivery Sunday. To cancel or report unauthorized use call +34 688 499 727.",phishing,fake_order_callback
Hey!! can you send me the code you just received? I used your number for my account. 🙏,phishing,code_relay
Apple Music: a failed payment detected. Verify your account now: app-verify.click,phishing,account_problem_link
"New number alert, this is Lena :) same WhatsApp, just a new sim. See you tomorrow!",ham,friend_new_number
مرحبا، أنا Kenji من قسم التوظيف في Marriott. تم اختيارك لوظيفة عن بعد براتب $641 يومياً. تواصل واتساب +1 965 529 9391,phishing,job_scam_i18n
"Hi, Ana, are you still coming to the dinner on Sunday?",phishing,wrong_number_opener
Hi there can you send me Max's address? Need it for the taxi ttyl,ham,friend_favor
"Hello it's Tom, got a new number, save it! Old one stops working Monday.",ham,friend_new_number
"Selected candidate: Marriott needs 8 people to watch ads, £68/day. Start today, Telegram @talent275.",phishing,job_scam
"Hi, this is Mia from DHL Staffing. Your profile was shortlisted for a flexible app tester role, ₹87/week. WhatsApp 06 76 53 55 56 to start.",phishing,job_scam
HDFC Bank: your new card ending 4056 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
"Hallo Papa, ich bin's, mein Handy ist weg. Das ist meine neue Nummer. Schreib mir bitte auf WhatsApp.",phishing,new_number_family_i18n
