text,label,corpus_label,source,confidence,p_ham,p_spam,p_phishing,p_no_message
تحدث مع صديقين مثيرين في منطقتك فقط بـ 25 بنس. مجاني لاستقبال الرسائل. ابحث عبر الرمز البريدي أو عنوان الموقع gaytextbuddy.com. ارسل اسم واحد إلى 89693,spam,spam,corpus,0.99,0.0,0.99,0.01,0.0
"Bon après-midi, mon amour ! Des perspectives d'emploi ? Est-ce que tu me manques ? Que fais-tu ? Es-tu paresseux et morose, hmm ? Ou heureux et rempli de mon amour ?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Debt relief program: Get out of debt fast! Call 4103,spam,spam,corpus,0.84,0.0,0.88,0.12,0.0
දත්තය නොදැක.. මම එය විමසීමක් කරනවා.,ham,ham,corpus,0.81,0.9444,0.0,0.0556,0.1
"INFO: jk анда мау жуал Рмх,танах,мобил,продук/джаса длл ПРОМОСИКАН с дг СМС МАССАЛ биаса hни Rp. 50.000yнтук себар ке10.000 но НP(2хам) хуб: 0877399155579 йогja",spam,spam,corpus,0.98,0.01,0.99,0.0,0.0
"Ho appena visto Ron Burgundy comandare una festa in barca, quindi sì.",ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Work from home: Earn $1991/hour! Start today: goo.gl/xyz,spam,spam,corpus,0.86,0.0,0.9,0.1,0.0
أكره عندما تفعل هذا. تحول ما ينبغي أن يكون رحلة تسوق ممتعة إلى يوم مزعج حيث كل شيء يُلفت انتباهها كيف سيبدو في منزلها.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
هناك خاتم مرفق بزي الرجال. هو هناك حتى يتمكنوا من إهداء زوجاتهم المستقبليات. نصيحة نصيحة,ham,ham,corpus,0.97,0.98,0.01,0.01,0.0
Kirim Uang Sekarang http//bit.ly/2239,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
"Введите код подтверждения: 803659, чтобы активировать SPayLater. Действует в течение 15 минут. НИКОМУ не сообщайте этот код. \jKPmMcdNAgI",ham,ham,corpus,0.87,0.9,0.0,0.1,0.0
Colis retenu au terminal : http://ffnst.com/7DH198,phishing,phishing,corpus,0.75,0.18,0.0,0.82,0.0
Invia denaro ora http//bit.ly/1918,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
"Ella iba a estar, pero no pudo llegar, sin embargo, ella todavía está en la ciudad.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Por favor no responda a este SMS.,ham,ham,corpus,0.67,0.962,0.0,0.038,0.21
Work from home: Earn $1059/hour! Start today: bit.ly/123,spam,spam,corpus,0.89,0.0,0.92,0.08,0.0
Internetan puas kapan aja buat kamu yang butuh kuota besar. Paket SUMO 30GB 30hari semua jaringan. Beli di *123*3*3#. Info 123. D956.,spam,spam,corpus,0.93,0.05,0.95,0.0,0.0
அதாவது நான் சொன்னது என் கருத்து உயர் உள்ளது என்று அது மோசமாக இருக்கிறது. இப்போது நீ என்ன செய்கிறாய்?,ham,ham,corpus,0.94,0.9896,0.0,0.0104,0.04
Bank of America: Suspicious charge of $953. Review at bit.ly/123,phishing,phishing,corpus,0.95,0.04,0.0,0.96,0.0
Вам нужно отправить деньги IRS СЕЙЧАС на https://tinyurl.com/8840,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Hallo, Ihr Voicespin Test_account Kontostand beträgt 202,0. Falls Sie es nicht bald aufladen, wird es das Kreditlimit erreichen und automatisch blockiert werden.",ham,ham,corpus,0.79,0.85,0.0,0.15,0.0
"Catat ya: Jika seseorang menelepon dari perusahaan seluler dan meminta Anda untuk mengetikkan # <#> atau # <#>. Jangan lakukan. Segera tutup panggilan tersebut, karena itu merupakan upaya 'teroris' untuk memanfaatkan nomor kartu SIM. Ini dikonfirmasi oleh Nokia dan Motorola serta telah diverifikasi oleh CNN IBN.",ham,ham,corpus,0.64,0.73,0.0,0.27,0.0
Prize winner! Claim your $720 gift card at goo.gl/xyz,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
خاص! كشوف حسابك لعام 2003 برقم 07815296484 تظهر أن لديك 800 نقطة S.I.M. غير مُستبدلة. اتصل على الرقم 08718738001 واستخدم رمز الهوية 41782 قبل انتهاء الصلاحية في 18/11/04.,phishing,spam,corpus,0.98,0.01,0.0,0.99,0.0
Your payment of $1594 was processed,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Prize winner! Claim your $3046 gift card at tinyurl.com/abc,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Your package could not be delivered due to unpaid customs fee. Pay now at www.postal-service.com/fees/6,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Work from home: Earn $3501/hour! Start today: goo.gl/xyz,spam,spam,corpus,0.89,0.0,0.92,0.08,0.0
"PENTING! Nomor ponsel Anda *********** MENANG hadiah Bonus Penelepon senilai ¬£2,000 pada 02/06/03! Ini adalah percobaan kedua untuk menghubungi ANDA! Segera hubungi 09066362220! KOTAK97N7QP, 150ppm",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Enviar dinero ahora http://bit.ly/1626,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
FREE iPhone 15! Enter code 4485 at bit.ly/123,spam,spam,corpus,0.6,0.0,0.7,0.3,0.0
Sende jetzt Geld http//bit.ly/2343,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
أرسل الأموال الآن http://bit.ly/1496,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
"T-Mobile வாடிக்கையாளர், இப்போது உங்கள் இலக்கமான உலவி ஃபோனை மற்றும் ஒரு கட்டண் முறை மற்றும் சொத்து அட்டையுடன் கருத்துக்கான செயல் படியை பெற முடியும். 0845 021 3680 என்ற எண்ணில் அழையவும். சலுவை 28 ஆம் பிப்ரவரி முடிகிறது. கட்டுப்படுத்தும் முடிவுகள் சேர்க்கை",phishing,spam,corpus,0.86,0.02,0.09,0.89,0.0
பெண்கள் எப்போதும் பாதுகாப்பானவை மற்றும் சுயக்காரர் என்று அறிந்துகொண்டிருக்கிறேன். நன்றி. இனிய இரவு.,ham,ham,corpus,0.97,0.9898,0.0,0.0102,0.02
Посылка задержана в терминале: http://ffnst.com/7DH685,phishing,phishing,corpus,0.84,0.12,0.0,0.88,0.0
"Hallo Schatz, wie geht's dir? Was hast du heute Abend vor, Liebes? Annie x",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
WhatsApp: New security code: 5542. Don't share it.,ham,phishing,corpus,1.0,1.0,0.0,0.0,0.0
Debt relief program: Get out of debt fast! Call 7817,spam,spam,corpus,0.86,0.0,0.9,0.1,0.0
பணம் அனைத்தும் கோரிக்கை செய்க http//bit.ly/2200,phishing,phishing,corpus,0.95,0.0,0.0303,0.9697,0.01
"Raji..por favor, hazme un favor. Por favor, transmite mis felicitaciones de cumpleaños a Nimya. Por favor. Hoy es su cumpleaños.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Salvatevi ragazzi, perché ""lulus bareng"" è solo una parola di divertimento.",ham,ham,corpus,0.78,0.9231,0.011,0.0659,0.09
Mi pare che non abbiamo avuto la telefonata venerdì. Possiamo dedurre che non la avremo quest'anno ora?,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Invia denaro ora http://bit.ly/2837,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
"Hi, Your birthday is coming soon. It is time to buy a 1 Cr Term Plan for Rs.5390 rather paying Rs.5603 after birthday. Click rml.lu/Cvs559Y15",spam,spam,corpus,0.9,0.0,0.92,0.08,0.0
🎉 CONGRATS! You won $2131 Amazon gift card! Redeem at tinyurl.com/abc 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Casa mia Gais, oltre il cancello del garage, perché il cancello è coperto d'erba selvatica hehehehe",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"K dammi un secondo, sto rompendo un &lt;#&gt; al negozio",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"¿CÓMO ESTÁS? ¡TE HE EXTRAÑADO! NO HE ESTADO HACIENDO MUCHO, UN POCO ABURRIDO CON LAS VACACIONES. ¡QUIERO VOLVER AL COLEGIO! ¿TRISTE, VERDAD? xx",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Comment as-tu découvert de façon qui n'incluait pas tous ces détails ?,ham,ham,corpus,0.97,0.9899,0.0,0.0101,0.01
Enviar dinero ahora http//bit.ly/2835,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
தானாகவே. இந்த எஸ்எம்எஸ்க்கு பதில் சொன்னதை பதிவு செய்ய வேண்டாம்.,ham,ham,corpus,0.66,0.9146,0.0,0.0854,0.18
Sende jetzt Geld http//bit.ly/1750,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Enviar dinero ahora http//bit.ly/1577,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Senden Sie jetzt Geld unter http//bit.ly/2582,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
Your order #7339 has been shipped.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Бесплатно сегодня сексуальное изображение Дня святого Георгия с Джорданом! Отправьте PIC на 89080, не упустите, затем каждую неделю новая пикантная знаменитость! Еще больше картинок на PocketBabe.co.uk 0870241182716 £3/неделя",spam,spam,corpus,0.99,0.0,0.99,0.01,0.0
Your order #8288 has been shipped.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Prize winner! Claim your $1303 gift card at bit.ly/123,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Devi inviare denaro all'IRS ORA su https://tinyurl.com/8969,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Cher Paul Dankowski. Commandez chez nous par e-mail ou téléphone portable et obtenez une réduction de 10 % sur tous les produits. central@csdep.net. +44 151 832 0580 MFG, Monika",spam,ham,corpus,1.0,0.0,1.0,0.0,0.0
Debt relief program: Get out of debt fast! Call 1102,spam,spam,corpus,0.8,0.0,0.85,0.15,0.0
Estoy recibiendo amenazas de su ejecutivo de ventas Shifad después de haber presentado una queja en su contra. Es un mensaje oficial.,ham,ham,corpus,0.85,0.89,0.0,0.11,0.0
Kirim Uang Sekarang http//bit.ly/2428,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
"D'accord... Faut réserver un peu, non? donc tu vas faire du yoga basique dimanche?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Necesitas enviar dinero al IRS AHORA en https://tinyurl.com/8871,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Ich kann nicht mit Leuten weiterreden, wenn ich mir nicht sicher bin, ob ich sie bezahlen kann, wenn sie dem Preis zustimmen. Bitte sag mir also, was du wirklich kaufen möchtest und wie viel du bereit bist zu zahlen.",ham,ham,corpus,0.82,0.86,0.12,0.02,0.0
"புதிய ""தவிச்சு பார்பீ"" பற்றிய உங்களுக்கு கேட்டுவிட்டீர்களா? அது ஆன் கென் அனைத்து பொருட்களுடனும் வருகின்றது!",spam,spam,corpus,0.72,0.1856,0.8041,0.0103,0.03
"Простите, разрядился аккумулятор, да, я здесь",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Send Money Now http//bit.ly/1313,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Earn $3632 per week working from home!,spam,spam,corpus,0.99,0.0,0.99,0.01,0.0
இந்த செய்தி இலவசம். புதுதாக்கப்பட்ட பயன்பாட்டில் வரவேற்கின்ற செக்ஸ் & டாகிங் கிளப்புக்கு நல்வரவு! இந்த சேவையிலிருந்து விலக பதிலளி அனுப்பி STOP என்று திரும்ப பதிலளியுங்கள். msgs@150p 18+மட்டும்,spam,spam,corpus,0.98,0.01,0.99,0.0,0.0
"This is the 2nd attempt to contract U, you have won this weeks top prize of either ¬£1000 cash or ¬£200 prize. Just call 09066361921",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Colis retenu au terminal : http://ffnst.com/7DH1008,phishing,phishing,corpus,0.68,0.24,0.0,0.76,0.0
Vous devez envoyer de l'argent à l'IRS MAINTENANT sur https://tinyurl.com/8984,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Questa è la seconda volta che abbiamo provato a contattarti. Hai vinto il premio da 750 sterline. Per reclamarlo è facile, chiama 08712101358 ORA! Solo 10p al minuto. Tariffa nazionale BT.",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Your entry won! Claim $1478 cash prize at goo.gl/xyz,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"வணக்கம், உங்கள் Voicespin ZohoDemo கணக்கு இலாசம் -104.27 ஆகும். நீங்கள் அதேபோன்று விதிக்க எதிர்காலத்தில் அதை நிறுதிப்படுத்தாததனை கொண்டுள்ளதன் இருபதியை அனுமதிக்காது, அது தானாகாக முடக்கப்படும்",ham,ham,corpus,0.72,0.798,0.0101,0.1919,0.01
"Ma, ricarica da 20.000 rupie a questo numero 085337784732.",phishing,spam,corpus,0.74,0.19,0.0,0.81,0.0
Invia denaro ora http//bit.ly/2198,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Paket im Terminal festgehalten: http://ffnst.com/7DH584,phishing,phishing,corpus,0.62,0.28,0.0,0.72,0.0
"K.K. diesen Monat ist Kotees Geburtstag, weißt du das?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Your payment of $3387 was processed,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
&lt;#&gt; in MCA. Aber nicht konform.,ham,ham,corpus,0.73,0.9877,0.0,0.0123,0.19
Sie müssen dem IRS JETZT Geld senden unter https://tinyurl.com/8963,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Hey Kumpel. Habe mit den Mag-Leuten gesprochen. Wir sind dabei. Die Lieferung erfolgt bis Ende des Monats. Lieferung am 24. September. Wir reden später.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
WhatsApp: New security code: 5106. Don't share it.,ham,phishing,corpus,0.99,1.0,0.0,0.0,0.0
Tingkatkan nilai isi ulang Anda selanjutnya minimal Rp10ribu untuk bisa mendapatkan Paket MURAH PAS di *100*999#. Info 188.,spam,spam,corpus,0.71,0.19,0.78,0.03,0.0
Work from home: Earn $4022/hour! Start today: tinyurl.com/abc,spam,spam,corpus,0.87,0.0,0.9,0.1,0.0
مازلت في منطقة المطعم. سأحاول العودة قريباً,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Отправьте деньги сейчас http//bit.ly/1483,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Annonce de service client. Nous avons récemment essayé de vous livrer mais n'avons pas pu le faire. Veuillez appeler le 07090298926 pour reprogrammer. Réf : 9307622,ham,spam,corpus,0.79,0.84,0.0,0.16,0.0
Message reçu. Nous allons probablement partir dans environ 20 minutes.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Your tax refund of $1249 is ready. Claim at tinyurl.com/abc,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Colis retenu au terminal : http://ffnst.com/7DH308,phishing,phishing,corpus,0.78,0.16,0.0,0.84,0.0
من فضلك قل لنيلسون أن الشحنات لم تصل بعد. المبلغ الذي كنت أتوقعه لن يصل.,ham,ham,corpus,0.96,0.97,0.0,0.03,0.0
Your tax refund of $1294 is ready. Claim at bit.ly/123,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"Ah, eh bien, cela complique les choses, n'est-ce pas?",ham,ham,corpus,0.99,1.0,0.0,0.0,0.01
Debt relief program: Get out of debt fast! Call 5768,spam,spam,corpus,0.89,0.0,0.92,0.08,0.0
إذا فازت الهند أو تعادلت السلسلة، فهذه سجلات جديدة :),ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Invia denaro ora http//bit.ly/2258,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Confirmation code: 8611. Valid for 10 minutes,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Btw அதைப் பற்றி நாம் முதல் தவறான மனிதராக அனுமதிப்படுவது முன்பே யாரையும் சமூகம் பூர்த்திப்படுத்த முயன்றுவேண்டும்.,ham,ham,corpus,0.71,1.0,0.0,0.0,0.21
Confirmation code: 3764. Valid for 10 minutes,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Bank of America: Suspicious charge of $890. Review at goo.gl/xyz,phishing,phishing,corpus,0.95,0.04,0.0,0.96,0.0
"Ваш баланс наличных в данный момент составляет 500 фунтов - чтобы увеличить сумму наличных, отправьте CASH на 86688 всего за 150 р/сообщение. CC: 08718720201 PO BOX 114/14 TCR/W1",phishing,spam,corpus,0.75,0.0101,0.1717,0.8182,0.0
Je ferai. Passe une bonne journée.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
أنا في العمل. يُرجى الاتصال.,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
හාමුදුරු සුබ ඇද. . . ප්රසූති සූදානම්දායක්ය,ham,ham,corpus,0.93,0.9694,0.0102,0.0204,0.02
"ඔව්. අත්වැල ඉතා කළමනාකරනයි, එය අපි සොයාව කරනවා කියන විදිහේ.",ham,ham,corpus,0.89,0.9286,0.0306,0.0408,0.02
Prize winner! Claim your $1810 gift card at bit.ly/123,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"Oui, on le fait complètement. Quand veux-tu?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Ketika kau terluka oleh orang yang dekat denganmu, berjuanglah dengan mereka. Karena terkadang pertarungan ini menyelamatkan hubungan, tapi diam tidak akan meninggalkan apa pun dalam hubungan. Selamat sore üòä",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Tiket perjalanan CAHAYA dengan harga murah & promo untuk penerbangan domestik & internasional. Pemesanan online 24 jam di www.cahayatourtravel.com atau hubungi 081310537888.,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
ඔබ දැනට වැඩ සක්ෂියස්ථාමිකයිද?,ham,ham,corpus,0.83,0.8889,0.0101,0.101,0.01
"Va bene, non ricordavo fino a ieri sera.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Suena mejor que mi noche, solo estoy haciendo mi disfraz. No estoy seguro/a a qué hora termino mañana, pero te mandaré un mensaje al final.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
